nd_Pepp;nd_Code;nd_FaelleAnzahl;nd_FaelleAnteil;nd_NennungenAnzahl;nd_NennungenAnteil
P003B;F17.2;18;0,0641;18;0,0115
P003B;N39.0;18;0,0641;20;0,0128
P003B;R32;18;0,0641;18;0,0115
P003B;E87.6;16;0,0569;16;0,0102
P003B;G47.0;16;0,0569;16;0,0102
P003B;F43.1;14;0,0498;14;0,0089
P003B;R45.1;14;0,0498;14;0,0089
P003B;F60.31;13;0,0463;13;0,0083
P003B;Z74.3;12;0,0427;12;0,0077
P003B;F00.1;11;0,0391;11;0,007
P003B;F10.1;11;0,0391;11;0,007
P003B;F10.2;11;0,0391;11;0,007
P003B;F91.1;11;0,0391;11;0,007
P003B;Z74.0;11;0,0391;11;0,007
P003B;Z92.2;11;0,0391;11;0,007
P003B;E03.9;10;0,0356;10;0,0064
P003B;F32.2;10;0,0356;10;0,0064
P003B;G30.1;10;0,0356;10;0,0064
P003B;Z48.0;10;0,0356;10;0,0064
P003B;Z92.1;10;0,0356;10;0,0064
P003B;F20.0;9;0,032;9;0,0057
P003B;R26.8;9;0,032;9;0,0057
P003B;X84.9;9;0,032;13;0,0083
P003B;E03.8;8;0,0285;8;0,0051
P003B;E87.1;8;0,0285;8;0,0051
P003B;F12.1;8;0,0285;8;0,0051
P003B;F19.2;8;0,0285;8;0,0051
P003B;R11;8;0,0285;8;0,0051
P003B;Z91.8;8;0,0285;8;0,0051
P003B;B96.2;7;0,0249;7;0,0045
P003B;E53.8;7;0,0249;7;0,0045
P003B;F03;7;0,0249;7;0,0045
P003B;F12.2;7;0,0249;7;0,0045
P003B;F13.2;7;0,0249;7;0,0045
P003B;F17.1;7;0,0249;7;0,0045
P003B;F33.2;7;0,0249;7;0,0045
P003B;I50.9;7;0,0249;7;0,0045
P003B;R47.0;7;0,0249;7;0,0045
P003B;Z11;7;0,0249;7;0,0045
P003B;D50.9;6;0,0214;6;0,0038
P003B;F70.1;6;0,0214;6;0,0038
P003B;I25.9;6;0,0214;6;0,0038
P003B;I48.0;6;0,0214;6;0,0038
P003B;R40.0;6;0,0214;6;0,0038
P003B;R46.0;6;0,0214;6;0,0038
P003B;U69.00;6;0,0214;6;0,0038
P003B;E78.5;5;0,0178;5;0,0032
P003B;F05.1;5;0,0178;5;0,0032
P003B;F15.1;5;0,0178;5;0,0032
P003B;F20.5;5;0,0178;5;0,0032
P003B;F33.1;5;0,0178;5;0,0032
P003B;F43.2;5;0,0178;5;0,0032
P003B;G25.88;5;0,0178;5;0,0032
P003B;J45.9;5;0,0178;5;0,0032
P003B;N18.3;5;0,0178;5;0,0032
P003B;N40;5;0,0178;5;0,0032
P003B;R00.0;5;0,0178;5;0,0032
P003B;R33;5;0,0178;5;0,0032
P003B;R45.4;5;0,0178;5;0,0032
P003B;R63.3;5;0,0178;5;0,0032
P003B;R64;5;0,0178;5;0,0032
P003B;S01.0;5;0,0178;5;0,0032
P003B;Y57.9;5;0,0178;7;0,0045
P003B;Z50.1;5;0,0178;5;0,0032
P003B;Z91.1;5;0,0178;5;0,0032
P003B;D50.8;4;0,0142;4;0,0026
P003B;E66.02;4;0,0142;4;0,0026
P003B;E66.09;4;0,0142;4;0,0026
P003B;E78.2;4;0,0142;4;0,0026
P003B;F00.2;4;0,0142;4;0,0026
P003B;F25.0;4;0,0142;4;0,0026
P003B;F61;4;0,0142;4;0,0026
P003B;G21.1;4;0,0142;4;0,0026
P003B;G25.9;4;0,0142;4;0,0026
P003B;I48.1;4;0,0142;4;0,0026
P003B;J18.0;4;0,0142;4;0,0026
P003B;K21.9;4;0,0142;4;0,0026
P003B;L40.0;4;0,0142;4;0,0026
P003B;N18.89;4;0,0142;4;0,0026
P003B;R13.9;4;0,0142;4;0,0026
P003B;R52.2;4;0,0142;4;0,0026
P003B;R55;4;0,0142;4;0,0026
P003B;S51.7;4;0,0142;4;0,0026
P003B;S51.9;4;0,0142;4;0,0026
P003B;Z53;4;0,0142;4;0,0026
P003B;Z95.0;4;0,0142;4;0,0026
P003B;Z96.6;4;0,0142;4;0,0026
P003C;I10.00;36;0,1204;38;0,025
P003C;I10.90;28;0,0936;28;0,0184
P003C;E03.9;25;0,0836;26;0,0171
P003C;Z74.1;23;0,0769;23;0,0152
P003C;F10.2;22;0,0736;22;0,0145
P003C;E86;20;0,0669;20;0,0132
P003C;K59.0;20;0,0669;21;0,0138
P003C;R32;20;0,0669;20;0,0132
P003C;E11.90;18;0,0602;18;0,0119
P003C;E87.6;18;0,0602;18;0,0119
P003C;R15;17;0,0569;17;0,0112
P003C;F60.31;16;0,0535;16;0,0105
P003C;R29.6;16;0,0535;16;0,0105
P003C;F10.1;14;0,0468;14;0,0092
P003C;F43.1;14;0,0468;14;0,0092
P003C;G47.0;14;0,0468;14;0,0092
P003C;Z92.1;13;0,0435;13;0,0086
P003C;N39.0;12;0,0401;13;0,0086
P003C;R45.1;11;0,0368;11;0,0072
P003C;F00.1;10;0,0334;10;0,0066
P003C;F00.2;10;0,0334;10;0,0066
P003C;F20.0;10;0,0334;10;0,0066
P003C;F51.2;10;0,0334;10;0,0066
P003C;J45.9;10;0,0334;10;0,0066
P003C;N39.48;10;0,0334;10;0,0066
P003C;E79.0;9;0,0301;9;0,0059
P003C;F17.2;9;0,0301;9;0,0059
P003C;G30.1;9;0,0301;9;0,0059
P003C;E53.8;8;0,0268;8;0,0053
P003C;F10.0;8;0,0268;8;0,0053
P003C;F12.2;8;0,0268;8;0,0053
P003C;R46.0;8;0,0268;8;0,0053
P003C;Z48.0;8;0,0268;8;0,0053
P003C;E66.00;7;0,0234;7;0,0046
P003C;G21.1;7;0,0234;7;0,0046
P003C;G30.8;7;0,0234;7;0,0046
P003C;R64;7;0,0234;7;0,0046
P003C;Z92.2;7;0,0234;7;0,0046
P003C;E03.8;6;0,0201;6;0,004
P003C;F03;6;0,0201;6;0,004
P003C;F05.1;6;0,0201;6;0,004
P003C;F32.2;6;0,0201;6;0,004
P003C;F43.2;6;0,0201;6;0,004
P003C;F61;6;0,0201;6;0,004
P003C;G40.9;6;0,0201;6;0,004
P003C;I69.3;6;0,0201;6;0,004
P003C;R51;6;0,0201;6;0,004
P003C;R94.3;6;0,0201;6;0,004
P003C;U51.22;6;0,0201;6;0,004
P003C;Z74.0;6;0,0201;6;0,004
P003C;Z74.3;6;0,0201;6;0,004
P003C;Z86.7;6;0,0201;6;0,004
P003C;B96.2;5;0,0167;5;0,0033
P003C;E87.1;5;0,0167;5;0,0033
P003C;F10.3;5;0,0167;5;0,0033
P003C;F12.1;5;0,0167;5;0,0033
P003C;G40.6;5;0,0167;5;0,0033
P003C;I48.9;5;0,0167;5;0,0033
P003C;R47.1;5;0,0167;5;0,0033
P003C;R63.3;5;0,0167;5;0,0033
P003C;X84.9;5;0,0167;7;0,0046
P003C;Z53;5;0,0167;5;0,0033
P003C;E66.01;4;0,0134;4;0,0026
P003C;E78.0;4;0,0134;4;0,0026
P003C;E78.2;4;0,0134;4;0,0026
P003C;E78.5;4;0,0134;4;0,0026
P003C;F05.8;4;0,0134;4;0,0026
P003C;F06.2;4;0,0134;4;0,0026
P003C;F10.4;4;0,0134;4;0,0026
P003C;F10.6;4;0,0134;4;0,0026
P003C;F13.2;4;0,0134;4;0,0026
P003C;F19.1;4;0,0134;4;0,0026
P003C;F20.5;4;0,0134;4;0,0026
P003C;F42.1;4;0,0134;4;0,0026
P003C;F60.30;4;0,0134;4;0,0026
P003C;F84.0;4;0,0134;4;0,0026
P003C;G25.88;4;0,0134;4;0,0026
P003C;H91.1;4;0,0134;4;0,0026
P003C;I48.0;4;0,0134;4;0,0026
P003C;I67.3;4;0,0134;4;0,0026
P003C;N18.3;4;0,0134;4;0,0026
P003C;N40;4;0,0134;4;0,0026
P003C;R11;4;0,0134;4;0,0026
P003C;R26.8;4;0,0134;4;0,0026
P003C;R52.9;4;0,0134;4;0,0026
P003C;R53;4;0,0134;4;0,0026
P003C;R60.0;4;0,0134;4;0,0026
P003C;S51.9;4;0,0134;4;0,0026
P003C;U80.00;4;0,0134;4;0,0026
P003C;Y57.9;4;0,0134;4;0,0026
P003C;Z11;4;0,0134;4;0,0026
P003C;Z22.3;4;0,0134;4;0,0026
PA01A;G40.9;62;0,0997;62;0,0349
PA01A;Z74.1;53;0,0852;53;0,0298
PA01A;I10.00;41;0,0659;41;0,0231
PA01A;R32;41;0,0659;41;0,0231
PA01A;R15;40;0,0643;40;0,0225
PA01A;F71.1;33;0,0531;33;0,0186
PA01A;E03.9;30;0,0482;31;0,0175
PA01A;F84.0;29;0,0466;29;0,0163
PA01A;F84.1;26;0,0418;26;0,0146
PA01A;E11.90;25;0,0402;25;0,0141
PA01A;F43.2;25;0,0402;25;0,0141
PA01A;E55.9;20;0,0322;20;0,0113
PA01A;I10.90;20;0,0322;20;0,0113
PA01A;R45.1;20;0,0322;20;0,0113
PA01A;F63.8;18;0,0289;18;0,0101
PA01A;F70.1;18;0,0289;18;0,0101
PA01A;Q90.9;18;0,0289;18;0,0101
PA01A;R29.6;18;0,0289;18;0,0101
PA01A;F06.3;17;0,0273;17;0,0096
PA01A;G40.6;17;0,0273;17;0,0096
PA01A;G40.8;17;0,0273;17;0,0096
PA01A;K59.0;17;0,0273;17;0,0096
PA01A;E87.6;15;0,0241;15;0,0084
PA01A;E03.8;14;0,0225;14;0,0079
PA01A;F20.0;14;0,0225;14;0,0079
PA01A;F72.1;14;0,0225;14;0,0079
PA01A;G40.2;14;0,0225;14;0,0079
PA01A;G40.3;14;0,0225;14;0,0079
PA01A;G40.4;13;0,0209;13;0,0073
PA01A;N39.48;13;0,0209;13;0,0073
PA01A;F06.8;12;0,0193;12;0,0068
PA01A;G47.0;12;0,0193;12;0,0068
PA01A;F07.8;11;0,0177;11;0,0062
PA01A;F91.1;11;0,0177;11;0,0062
PA01A;G82.49;11;0,0177;11;0,0062
PA01A;H54.0;11;0,0177;12;0,0068
PA01A;N39.0;11;0,0177;11;0,0062
PA01A;Z74.3;11;0,0177;11;0,0062
PA01A;Z92.1;9;0,0145;9;0,0051
PA01A;E86;8;0,0129;8;0,0045
PA01A;F06.2;8;0,0129;8;0,0045
PA01A;F43.0;8;0,0129;8;0,0045
PA01A;F60.31;8;0,0129;8;0,0045
PA01A;N40;8;0,0129;8;0,0045
PA01A;R45.6;8;0,0129;8;0,0045
PA01A;Z74.0;8;0,0129;8;0,0045
PA01A;E66.01;7;0,0113;8;0,0045
PA01A;E66.02;7;0,0113;7;0,0039
PA01A;F10.1;7;0,0113;7;0,0039
PA01A;F32.1;7;0,0113;7;0,0039
PA01A;F42.1;7;0,0113;7;0,0039
PA01A;H91.9;7;0,0113;7;0,0039
PA01A;J44.99;7;0,0113;7;0,0039
PA01A;R47.1;7;0,0113;7;0,0039
PA01A;E53.8;6;0,0096;6;0,0034
PA01A;E87.1;6;0,0096;6;0,0034
PA01A;F20.5;6;0,0096;6;0,0034
PA01A;J45.9;6;0,0096;6;0,0034
PA01A;R11;6;0,0096;6;0,0034
PA01A;R45.4;6;0,0096;6;0,0034
PA01A;E61.1;5;0,008;5;0,0028
PA01A;E66.00;5;0,008;5;0,0028
PA01A;F07.0;5;0,008;5;0,0028
PA01A;F70.0;5;0,008;5;0,0028
PA01A;F70.8;5;0,008;5;0,0028
PA01A;F71.8;5;0,008;5;0,0028
PA01A;F79.9;5;0,008;5;0,0028
PA01A;F90.1;5;0,008;5;0,0028
PA01A;G25.88;5;0,008;5;0,0028
PA01A;G40.1;5;0,008;5;0,0028
PA01A;H40.9;5;0,008;5;0,0028
PA01A;R45.5;5;0,008;5;0,0028
PA01A;R45.8;5;0,008;5;0,0028
PA01A;R47.0;5;0,008;5;0,0028
PA01A;X84.9;5;0,008;5;0,0028
PA01A;E66.99;4;0,0064;4;0,0023
PA01A;F03;4;0,0064;4;0,0023
PA01A;F17.2;4;0,0064;4;0,0023
PA01A;F20.2;4;0,0064;4;0,0023
PA01A;F32.2;4;0,0064;4;0,0023
PA01A;F33.2;4;0,0064;4;0,0023
PA01A;F43.1;4;0,0064;4;0,0023
PA01A;F63.9;4;0,0064;4;0,0023
PA01A;F79.8;4;0,0064;4;0,0023
PA01A;G40.5;4;0,0064;4;0,0023
PA01A;G81.1;4;0,0064;4;0,0023
PA01A;K21.0;4;0,0064;4;0,0023
PA01A;K51.9;4;0,0064;4;0,0023
PA01A;R26.8;4;0,0064;4;0,0023
PA01A;R60.0;4;0,0064;4;0,0023
PA01A;R64;4;0,0064;4;0,0023
PA01A;Z29.0;4;0,0064;4;0,0023
PA01A;Z91.8;4;0,0064;4;0,0023
PA01B;F43.2;43;0,0725;43;0,032
PA01B;I10.00;41;0,0691;42;0,0312
PA01B;G40.9;33;0,0556;34;0,0253
PA01B;E03.9;30;0,0506;32;0,0238
PA01B;F70.1;29;0,0489;29;0,0216
PA01B;F10.1;25;0,0422;26;0,0193
PA01B;F20.0;23;0,0388;24;0,0178
PA01B;I10.90;21;0,0354;21;0,0156
PA01B;E11.90;18;0,0304;18;0,0134
PA01B;F17.2;18;0,0304;18;0,0134
PA01B;F10.2;16;0,027;16;0,0119
PA01B;F32.1;16;0,027;16;0,0119
PA01B;F60.31;16;0,027;16;0,0119
PA01B;R45.8;13;0,0219;13;0,0097
PA01B;E66.00;12;0,0202;12;0,0089
PA01B;R32;12;0,0202;12;0,0089
PA01B;F90.0;11;0,0185;11;0,0082
PA01B;G40.8;11;0,0185;11;0,0082
PA01B;F06.3;10;0,0169;10;0,0074
PA01B;F32.2;10;0,0169;11;0,0082
PA01B;F63.8;10;0,0169;10;0,0074
PA01B;G40.3;10;0,0169;10;0,0074
PA01B;Z74.1;10;0,0169;10;0,0074
PA01B;E55.9;9;0,0152;9;0,0067
PA01B;F84.0;9;0,0152;9;0,0067
PA01B;G40.2;9;0,0152;9;0,0067
PA01B;E03.8;8;0,0135;8;0,0059
PA01B;E66.01;8;0,0135;8;0,0059
PA01B;E66.02;8;0,0135;8;0,0059
PA01B;F12.1;8;0,0135;8;0,0059
PA01B;F71.1;8;0,0135;8;0,0059
PA01B;F90.1;8;0,0135;8;0,0059
PA01B;E53.8;7;0,0118;7;0,0052
PA01B;F17.1;7;0,0118;7;0,0052
PA01B;F33.2;7;0,0118;7;0,0052
PA01B;F43.1;7;0,0118;7;0,0052
PA01B;F60.30;7;0,0118;7;0,0052
PA01B;F84.5;7;0,0118;7;0,0052
PA01B;G40.6;7;0,0118;7;0,0052
PA01B;G47.0;7;0,0118;7;0,0052
PA01B;Z45.80;7;0,0118;7;0,0052
PA01B;E14.90;6;0,0101;6;0,0045
PA01B;F10.0;6;0,0101;6;0,0045
PA01B;F41.0;6;0,0101;6;0,0045
PA01B;F84.1;6;0,0101;6;0,0045
PA01B;G40.1;6;0,0101;6;0,0045
PA01B;K59.0;6;0,0101;7;0,0052
PA01B;R51;6;0,0101;6;0,0045
PA01B;E78.0;5;0,0084;5;0,0037
PA01B;E87.1;5;0,0084;5;0,0037
PA01B;G40.4;5;0,0084;5;0,0037
PA01B;R15;5;0,0084;5;0,0037
PA01B;R45.1;5;0,0084;5;0,0037
PA01B;R45.4;5;0,0084;5;0,0037
PA01B;Z92.1;5;0,0084;5;0,0037
PA01B;E66.09;4;0,0067;4;0,003
PA01B;E87.6;4;0,0067;4;0,003
PA01B;F06.8;4;0,0067;4;0,003
PA01B;F07.0;4;0,0067;4;0,003
PA01B;F13.1;4;0,0067;4;0,003
PA01B;F20.5;4;0,0067;5;0,0037
PA01B;F33.1;4;0,0067;4;0,003
PA01B;F41.1;4;0,0067;4;0,003
PA01B;F63.9;4;0,0067;4;0,003
PA01B;F92.8;4;0,0067;4;0,003
PA01B;G40.5;4;0,0067;4;0,003
PA01B;G47.2;4;0,0067;4;0,003
PA01B;H61.2;4;0,0067;4;0,003
PA01B;J06.9;4;0,0067;4;0,003
PA01B;J45.9;4;0,0067;4;0,003
PA01B;K21.9;4;0,0067;4;0,003
PA01B;R29.6;4;0,0067;4;0,003
PA01B;R46.0;4;0,0067;4;0,003
PA01B;R64;4;0,0067;5;0,0037
PA01B;T78.1;4;0,0067;4;0,003
PA01B;X84.9;4;0,0067;4;0,003
PA02A;U69.30;2828;0,441;2857;0,071
PA02A;Z51.83;2617;0,4081;2702;0,0672
PA02A;U69.31;2165;0,3376;2197;0,0546
PA02A;F13.2;1863;0,2905;1924;0,0478
PA02A;F11.3;1853;0,289;1861;0,0463
PA02A;F10.2;1848;0,2882;1918;0,0477
PA02A;B18.2;1708;0,2664;1783;0,0443
PA02A;F17.2;1606;0,2505;1606;0,0399
PA02A;F11.2;1574;0,2455;1642;0,0408
PA02A;U69.32;1259;0,1964;1355;0,0337
PA02A;F12.2;1229;0,1917;1279;0,0318
PA02A;F14.2;1043;0,1627;1112;0,0276
PA02A;F12.1;806;0,1257;812;0,0202
PA02A;F10.3;790;0,1232;794;0,0197
PA02A;F13.3;611;0,0953;613;0,0152
PA02A;F14.1;601;0,0937;608;0,0151
PA02A;Z22.5;599;0,0934;601;0,0149
PA02A;F10.0;573;0,0894;575;0,0143
PA02A;F13.1;555;0,0866;557;0,0138
PA02A;F19.2;430;0,0671;436;0,0108
PA02A;F10.1;406;0,0633;411;0,0102
PA02A;F15.2;406;0,0633;420;0,0104
PA02A;F19.3;347;0,0541;347;0,0086
PA02A;F15.1;307;0,0479;310;0,0077
PA02A;F11.0;253;0,0395;253;0,0063
PA02A;F33.1;207;0,0323;207;0,0051
PA02A;Z53;202;0,0315;202;0,005
PA02A;F60.31;193;0,0301;194;0,0048
PA02A;F43.2;189;0,0295;189;0,0047
PA02A;I10.00;185;0,0289;189;0,0047
PA02A;F13.0;181;0,0282;181;0,0045
PA02A;G40.5;165;0,0257;166;0,0041
PA02A;F51.0;160;0,025;160;0,004
PA02A;F20.0;158;0,0246;160;0,004
PA02A;J45.9;137;0,0214;144;0,0036
PA02A;L02.4;134;0,0209;143;0,0036
PA02A;F14.3;126;0,0197;126;0,0031
PA02A;F32.1;116;0,0181;116;0,0029
PA02A;F12.3;115;0,0179;115;0,0029
PA02A;Z21;115;0,0179;120;0,003
PA02A;K08.88;114;0,0178;115;0,0029
PA02A;F33.2;113;0,0176;113;0,0028
PA02A;F19.0;111;0,0173;118;0,0029
PA02A;F32.2;109;0,017;110;0,0027
PA02A;G47.0;109;0,017;109;0,0027
PA02A;F43.1;108;0,0168;108;0,0027
PA02A;F12.0;102;0,0159;102;0,0025
PA02A;F19.1;99;0,0154;99;0,0025
PA02A;R51;93;0,0145;93;0,0023
PA02A;R56.8;91;0,0142;91;0,0023
PA02A;F90.0;87;0,0136;87;0,0022
PA02A;K59.0;87;0,0136;88;0,0022
PA02A;F11.1;85;0,0133;88;0,0022
PA02A;F61;82;0,0128;83;0,0021
PA02A;Z11;78;0,0122;78;0,0019
PA02A;B24;75;0,0117;89;0,0022
PA02A;E61.2;75;0,0117;75;0,0019
PA02A;I10.90;74;0,0115;74;0,0018
PA02A;E03.9;72;0,0112;75;0,0019
PA02A;J44.99;70;0,0109;71;0,0018
PA02A;F14.0;69;0,0108;69;0,0017
PA02A;F19.7;67;0,0104;75;0,0019
PA02A;J06.9;66;0,0103;68;0,0017
PA02A;K70.3;64;0,01;67;0,0017
PA02A;E53.8;63;0,0098;63;0,0016
PA02A;F19.5;62;0,0097;62;0,0015
PA02A;G40.9;62;0,0097;62;0,0015
PA02A;F15.3;60;0,0094;60;0,0015
PA02A;F60.2;60;0,0094;75;0,0019
PA02A;N39.0;60;0,0094;69;0,0017
PA02A;R11;59;0,0092;59;0,0015
PA02A;E11.90;56;0,0087;62;0,0015
PA02A;B18.1;55;0,0086;59;0,0015
PA02A;Z92.1;48;0,0075;48;0,0012
PA02A;R53;46;0,0072;46;0,0011
PA02A;F60.30;44;0,0069;46;0,0011
PA02A;J00;42;0,0066;43;0,0011
PA02A;E87.6;41;0,0064;41;0,001
PA02A;R45.8;41;0,0064;41;0,001
PA02A;Z48.0;41;0,0064;41;0,001
PA02A;K74.6;40;0,0062;40;0,001
PA02A;Z88.0;39;0,0061;39;0,001
PA02A;F15.0;38;0,0059;38;0,0009
PA02A;K21.9;38;0,0059;38;0,0009
PA02A;R60.0;38;0,0059;39;0,001
PA02A;R64;38;0,0059;39;0,001
PA02A;Z86.1;38;0,0059;38;0,0009
PA02A;F17.1;36;0,0056;36;0,0009
PA02A;Z32;36;0,0056;36;0,0009
PA02A;I80.28;35;0,0055;38;0,0009
PA02A;M54.5;34;0,0053;35;0,0009
PA02A;E66.00;33;0,0051;33;0,0008
PA02A;K21.0;33;0,0051;33;0,0008
PA02A;G40.6;32;0,005;32;0,0008
PA02A;L97;32;0,005;36;0,0009
PA02A;Z92.2;31;0,0048;31;0,0008
PA02A;E87.1;30;0,0047;30;0,0007
PA02A;J45.0;29;0,0045;29;0,0007
PA02A;K29.2;29;0,0045;36;0,0009
PA02A;M79.69;29;0,0045;29;0,0007
PA02A;F41.0;28;0,0044;28;0,0007
PA02A;K70.1;28;0,0044;28;0,0007
PA02A;Z86.7;28;0,0044;28;0,0007
PA02A;F15.5;27;0,0042;27;0,0007
PA02A;Z29.8;27;0,0042;27;0,0007
PA02A;A46;26;0,0041;26;0,0006
PA02A;I87.01;26;0,0041;27;0,0007
