IH_DRG;IH_CodeF;IH_Anzahl;IH_Prozent
B68D;G35.30;4;0,087
B69D;G45.92;32;0,3232
B69D;G45.02;21;0,2121
B69D;G45.09;12;0,1212
B69D;G45.82;11;0,1111
B69D;I65.2;9;0,0909
B69D;G45.99;4;0,0404
B70F;I63.5;80;0,5096
B70F;I63.8;26;0,1656
B70F;I63.9;15;0,0955
B70F;I63.3;14;0,0892
B70F;I63.4;12;0,0764
B70F;I63.2;4;0,0255
B70I;I64;15;0,3571
B70I;I63.9;7;0,1667
B70I;I61.0;4;0,0952
B71D;E11.41;115;0,3979
B71D;G51.0;67;0,2318
B71D;E10.41;30;0,1038
B71D;M79.28;13;0,045
B71D;E11.40;11;0,0381
B71D;G61.8;10;0,0346
B71D;G62.9;7;0,0242
B71D;M53.0;7;0,0242
B71D;G50.0;6;0,0208
B76E;G40.3;4;0,50
B76G;G40.3;10;0,25
B76G;G40.8;8;0,20
B76G;G40.9;7;0,175
B77Z;R51;20;0,4082
B77Z;G43.9;8;0,1633
B77Z;G43.1;7;0,1429
B77Z;G43.0;4;0,0816
B78A;S06.6;5;0,50
B78B;S06.5;8;0,6667
B78B;G93.6;4;0,3333
B79Z;R40.0;13;0,3514
B79Z;S02.3;10;0,2703
B79Z;S02.1;5;0,1351
B79Z;S02.0;4;0,1081
B79Z;S02.8;4;0,1081
B80Z;S06.0;144;0,9796
B81B;B02.2;62;0,5741
B81B;R29.6;14;0,1296
B81B;R26.8;6;0,0556
B82Z;G58.0;11;1,00
B85D;G91.20;5;0,20
B85D;G91.29;4;0,16
C01B;H16.0;45;0,5056
C01B;H18.5;7;0,0787
C01B;H25.1;5;0,0562
C01B;H47.0;4;0,0449
C02B;H44.5;21;0,4118
C03A;H35.8;125;0,2083
C03A;H35.3;108;0,18
C03A;H33.0;93;0,155
C03A;H33.5;48;0,08
C03A;H43.1;34;0,0567
C03A;H25.9;27;0,045
C03A;H25.1;26;0,0433
C03A;H35.2;23;0,0383
C03A;H33.2;21;0,035
C03A;H33.4;19;0,0317
C03A;H25.8;14;0,0233
C03A;H33.3;11;0,0183
C03A;E11.30;8;0,0133
C03A;H25.0;6;0,01
C03A;H26.8;5;0,0083
C03A;H35.6;5;0,0083
C03A;H26.0;4;0,0067
C03B;H35.3;1169;0,3724
C03B;H33.0;478;0,1523
C03B;H33.5;207;0,0659
C03B;H25.1;202;0,0644
C03B;H35.8;183;0,0583
C03B;H43.1;160;0,051
C03B;H33.2;155;0,0494
C03B;H33.4;138;0,044
C03B;H25.8;67;0,0213
C03B;H35.2;33;0,0105
C03B;H33.3;25;0,008
C03B;E11.30;24;0,0076
C03B;H27.1;24;0,0076
C03B;H35.6;22;0,007
C03B;H43.3;22;0,007
C03B;H25.2;20;0,0064
C03B;H25.0;19;0,0061
C03B;H26.8;19;0,0061
C03B;E10.30;15;0,0048
C03B;H43.2;15;0,0048
C03B;H26.0;13;0,0041
C03B;H35.0;10;0,0032
C03B;T85.2;10;0,0032
C03B;E14.30;9;0,0029
C03B;H43.8;7;0,0022
C03B;H59.8;7;0,0022
C03B;H34.8;6;0,0019
C03B;E11.31;5;0,0016
C03B;H27.0;5;0,0016
C03B;H31.3;5;0,0016
C03B;H59.9;5;0,0016
C03B;H25.9;4;0,0013
C03B;H26.9;4;0,0013
C03B;H40.5;4;0,0013
C03B;H44.1;4;0,0013
C03C;H35.3;1807;0,5093
C03C;H33.0;314;0,0885
C03C;H43.1;266;0,075
C03C;H35.8;218;0,0614
C03C;H27.1;100;0,0282
C03C;H33.2;98;0,0276
C03C;H27.0;88;0,0248
C03C;H43.3;75;0,0211
C03C;T85.2;61;0,0172
C03C;H43.8;53;0,0149
C03C;H35.6;45;0,0127
C03C;H33.4;42;0,0118
C03C;H33.3;32;0,009
C03C;H33.5;29;0,0082
C03C;E11.30;28;0,0079
C03C;H43.9;18;0,0051
C03C;H59.9;18;0,0051
C03C;H26.4;15;0,0042
C03C;H35.2;15;0,0042
C03C;H43.2;15;0,0042
C03C;H59.0;15;0,0042
C03C;H59.8;15;0,0042
C03C;H40.5;12;0,0034
C03C;E10.30;9;0,0025
C03C;H44.1;9;0,0025
C03C;H25.1;7;0,002
C03C;H35.0;7;0,002
C03C;H40.1;7;0,002
C03C;H43.0;7;0,002
C03C;E14.30;6;0,0017
C03C;H31.4;6;0,0017
C03C;H34.8;6;0,0017
C03C;H25.0;5;0,0014
C03C;H25.9;5;0,0014
C03C;H26.9;5;0,0014
C03C;H27.9;5;0,0014
C03C;H33.1;5;0,0014
C03C;H35.5;5;0,0014
C03C;H44.0;5;0,0014
C03C;H40.2;4;0,0011
C04A;H18.5;77;0,828
C04B;H18.5;338;0,5037
C04B;H18.1;105;0,1565
C04B;T86.83;79;0,1177
C04B;H18.6;39;0,0581
C04B;H17.9;29;0,0432
C04B;H18.4;20;0,0298
C04B;H18.2;13;0,0194
C04B;H16.0;9;0,0134
C04B;H17.8;8;0,0119
C04B;H18.8;6;0,0089
C04B;H18.3;4;0,006
C05Z;H04.5;85;0,5519
C05Z;H04.4;58;0,3766
C05Z;H04.3;7;0,0455
C06Z;H40.1;1581;0,8491
C06Z;H40.9;97;0,0521
C06Z;H40.5;40;0,0215
C06Z;H40.2;30;0,0161
C06Z;H25.1;29;0,0156
C06Z;H25.8;13;0,007
C06Z;H40.4;13;0,007
C06Z;H40.8;12;0,0064
C06Z;H26.9;7;0,0038
C06Z;H26.0;5;0,0027
C06Z;Q15.0;5;0,0027
C06Z;H40.3;4;0,0021
C07A;H25.8;132;0,4037
C07A;H25.1;111;0,3394
C07A;H26.8;32;0,0979
C07A;H40.1;19;0,0581
C07A;H25.9;13;0,0398
C07A;H26.9;6;0,0183
C07B;H40.1;528;0,6929
C07B;H40.5;91;0,1194
C07B;H40.9;45;0,0591
C07B;H40.2;39;0,0512
C07B;H40.4;10;0,0131
C07B;H40.8;9;0,0118
C07B;H21.1;5;0,0066
C07B;H47.2;5;0,0066
C07B;H40.3;4;0,0052
C08A;H25.1;321;0,8403
C08A;H25.9;33;0,0864
C08A;H25.8;11;0,0288
C08A;H26.9;5;0,0131
C08A;H25.2;4;0,0105
C08A;H26.0;4;0,0105
C08B;H25.8;1649;0,4201
C08B;H25.1;1395;0,3554
C08B;H25.9;333;0,0848
C08B;H26.8;181;0,0461
C08B;H26.9;145;0,0369
C08B;H25.0;115;0,0293
C08B;H25.2;32;0,0082
C08B;H26.2;12;0,0031
C08B;E11.30;10;0,0025
C08B;H35.3;10;0,0025
C08B;H26.0;8;0,002
C08B;H26.1;7;0,0018
C08B;H27.1;5;0,0013
C08B;H40.1;5;0,0013
C10A;H50.0;6;0,40
C10B;H50.0;5;0,50
C10C;H50.0;21;0,3043
C10C;H50.1;19;0,2754
C10C;H50.3;15;0,2174
C10C;H50.9;5;0,0725
C10C;H50.5;4;0,058
C12Z;C44.1;214;0,5515
C12Z;H02.4;67;0,1727
C12Z;H02.1;49;0,1263
C12Z;H02.0;20;0,0515
C12Z;D23.1;13;0,0335
C12Z;D04.1;4;0,0103
C13Z;H02.0;45;0,50
C13Z;H02.1;31;0,3444
C13Z;H04.3;5;0,0556
C14Z;T85.3;26;0,1413
C14Z;H40.5;23;0,125
C14Z;H33.3;15;0,0815
C14Z;H40.1;11;0,0598
C14Z;H43.1;10;0,0543
C14Z;H33.0;8;0,0435
C14Z;C44.1;6;0,0326
C14Z;H18.5;6;0,0326
C14Z;H21.0;5;0,0272
C14Z;H33.2;5;0,0272
C14Z;H35.3;5;0,0272
C14Z;H04.3;4;0,0217
C14Z;H34.8;4;0,0217
C15Z;H27.1;62;0,1439
C15Z;H33.0;59;0,1369
C15Z;H25.1;50;0,116
C15Z;T85.2;48;0,1114
C15Z;H35.3;30;0,0696
C15Z;H27.0;29;0,0673
C15Z;H25.8;23;0,0534
C15Z;H35.6;19;0,0441
C15Z;H33.5;11;0,0255
C15Z;H43.1;10;0,0232
C15Z;H25.2;8;0,0186
C15Z;H33.2;8;0,0186
C15Z;H26.8;5;0,0116
C15Z;H26.9;5;0,0116
C15Z;H33.3;4;0,0093
C15Z;H35.2;4;0,0093
C15Z;H40.5;4;0,0093
C20B;H11.0;125;0,2108
C20B;H27.1;74;0,1248
C20B;H02.4;59;0,0995
C20B;C44.1;56;0,0944
C20B;H27.0;37;0,0624
C20B;T85.2;35;0,059
C20B;H25.1;34;0,0573
C20B;H02.0;21;0,0354
C20B;H02.1;18;0,0304
C20B;H25.8;16;0,027
C20B;H18.4;14;0,0236
C20B;H02.3;11;0,0185
C20B;H40.1;9;0,0152
C20B;D23.1;4;0,0067
C20B;H02.2;4;0,0067
C20B;H26.8;4;0,0067
C20B;H27.8;4;0,0067
C20B;H40.9;4;0,0067
C60Z;H16.0;82;0,5157
C60Z;B02.3;23;0,1447
C60Z;H44.1;19;0,1195
C60Z;H44.0;11;0,0692
C60Z;B00.5;9;0,0566
C60Z;H05.0;7;0,044
C60Z;H16.3;4;0,0252
C61Z;H34.8;88;0,4112
C61Z;H47.0;45;0,2103
C61Z;H46;39;0,1822
C61Z;H34.2;27;0,1262
C61Z;H34.1;10;0,0467
C62Z;H59.8;12;0,2069
C62Z;T26.9;9;0,1552
C62Z;H43.1;7;0,1207
C62Z;S05.1;6;0,1034
C62Z;T26.6;6;0,1034
C63Z;H20.9;27;0,172
C63Z;H35.3;14;0,0892
C63Z;H20.1;8;0,051
C63Z;H04.3;6;0,0382
C63Z;H16.9;6;0,0382
C63Z;H20.8;6;0,0382
C63Z;H18.2;5;0,0318
C63Z;H18.8;5;0,0318
C63Z;H30.9;5;0,0318
C63Z;H35.8;5;0,0318
C63Z;H15.0;4;0,0255
C63Z;H18.1;4;0,0255
C63Z;H18.5;4;0,0255
C63Z;H30.1;4;0,0255
C63Z;H57.9;4;0,0255
C63Z;H59.9;4;0,0255
C64Z;H40.1;242;0,499
C64Z;H40.0;170;0,3505
C64Z;H40.2;31;0,0639
C64Z;H40.5;19;0,0392
C64Z;H25.1;6;0,0124
C64Z;H40.9;5;0,0103
C66Z;H20.0;53;0,8154
C66Z;E10.31;5;0,0769
D02B;C02.8;4;0,2353
D03A;Q36.9;6;0,2857
D03A;Q37.5;6;0,2857
D03B;Q37.5;9;0,1552
D03B;K07.1;8;0,1379
D03B;Q35.5;7;0,1207
D03B;Q36.9;4;0,069
D04Z;K07.1;682;0,8247
D04Z;K07.2;65;0,0786
D04Z;K07.0;43;0,052
D04Z;S02.4;23;0,0278
D04Z;K07.6;4;0,0048
D04Z;Q67.4;4;0,0048
D05A;D11.0;127;0,7299
D05A;C07;14;0,0805
D05A;D11.9;9;0,0517
D05A;D37.0;9;0,0517
D05A;K11.2;8;0,046
D05B;D11.0;360;0,7627
D05B;D37.0;55;0,1165
D05B;C07;16;0,0339
D05B;D11.9;14;0,0297
D05B;K11.2;11;0,0233
D06A;H70.1;15;0,2542
D06A;H71;13;0,2203
D06A;H70.9;6;0,1017
D06A;H66.1;5;0,0847
D06A;J35.3;4;0,0678
D06B;H71;291;0,2366
D06B;H70.1;140;0,1138
D06B;J32.4;132;0,1073
D06B;H66.2;120;0,0976
D06B;H66.1;114;0,0927
D06B;H74.2;39;0,0317
D06B;J34.2;27;0,022
D06B;K12.21;25;0,0203
D06B;H95.0;23;0,0187
D06B;H74.0;21;0,0171
D06B;H70.0;20;0,0163
D06B;J32.0;20;0,0163
D06B;K12.28;18;0,0146
D06B;H90.1;16;0,013
D06B;K12.22;16;0,013
D06B;H74.1;13;0,0106
D06B;H65.4;12;0,0098
D06B;H66.3;11;0,0089
D06B;H66.9;9;0,0073
D06B;K11.3;9;0,0073
D06B;C08.0;8;0,0065
D06B;J32.2;8;0,0065
D06B;J32.8;8;0,0065
D06B;H72.9;7;0,0057
D06B;J32.1;7;0,0057
D06B;H61.3;6;0,0049
D06B;J33.8;6;0,0049
D06B;H90.2;5;0,0041
D06B;H74.3;4;0,0033
D06B;J32.9;4;0,0033
D06B;J34.3;4;0,0033
D06C;J32.4;11944;0,5775
D06C;J34.2;3471;0,1678
D06C;J32.0;1226;0,0593
D06C;J32.2;896;0,0433
D06C;J32.8;569;0,0275
D06C;J34.3;433;0,0209
D06C;J33.8;354;0,0171
D06C;H71;275;0,0133
D06C;J32.9;208;0,0101
D06C;H66.1;166;0,008
D06C;K11.2;117;0,0057
D06C;H66.2;93;0,0045
D06C;K11.5;65;0,0031
D06C;J34.1;59;0,0029
D06C;D11.7;39;0,0019
D06C;H66.3;39;0,0019
D06C;J32.1;37;0,0018
D06C;J33.0;37;0,0018
D06C;D14.0;35;0,0017
D06C;H74.0;34;0,0016
D06C;J35.0;34;0,0016
D06C;J34.8;30;0,0015
D06C;J31.0;28;0,0014
D06C;J32.3;28;0,0014
D06C;J33.9;27;0,0013
D06C;M95.0;25;0,0012
D06C;J33.1;24;0,0012
D06C;H83.1;23;0,0011
D06C;J01.0;23;0,0011
D06C;J01.4;20;0,001
D06C;D11.0;16;0,0008
D06C;G47.31;16;0,0008
D06C;H74.1;15;0,0007
D06C;H66.9;11;0,0005
D06C;J01.9;10;0,0005
D06C;Q67.4;10;0,0005
D06C;R04.0;10;0,0005
D06C;H72.0;9;0,0004
D06C;Q30.8;9;0,0004
D06C;D37.0;8;0,0004
D06C;H81.0;8;0,0004
D06C;H95.0;8;0,0004
D06C;H65.4;7;0,0003
D06C;H72.9;7;0,0003
D06C;J35.2;7;0,0003
D06C;K11.6;7;0,0003
D06C;H65.2;6;0,0003
D06C;H73.1;6;0,0003
D06C;H91.2;6;0,0003
D06C;K11.8;6;0,0003
D06C;H65.3;5;0,0002
D06C;H90.1;5;0,0002
D06C;H90.8;5;0,0002
D06C;K04.5;5;0,0002
D06C;D11.9;4;0,0002
D06C;H60.4;4;0,0002
D06C;J01.1;4;0,0002
D06C;J35.3;4;0,0002
D06C;K04.8;4;0,0002
D06C;K09.2;4;0,0002
D06C;K11.1;4;0,0002
D06C;S09.2;4;0,0002
D06C;T81.0;4;0,0002
D08B;C00.1;14;0,4242
D09Z;C09.8;12;0,25
D09Z;C09.9;11;0,2292
D09Z;C09.0;4;0,0833
D09Z;D37.0;4;0,0833
D12A;C76.0;17;0,1478
D12A;D11.0;9;0,0783
D12A;J34.2;8;0,0696
D12A;S02.4;7;0,0609
D12A;H61.3;5;0,0435
D12A;K07.6;5;0,0435
D12A;H90.6;4;0,0348
D12B;J35.0;379;0,2168
D12B;J34.2;371;0,2122
D12B;J32.4;140;0,0801
D12B;Q18.8;130;0,0744
D12B;Q18.0;115;0,0658
D12B;S02.2;88;0,0503
D12B;J35.3;62;0,0355
D12B;J34.3;58;0,0332
D12B;J35.1;52;0,0297
D12B;R06.5;32;0,0183
D12B;C76.0;23;0,0132
D12B;Q18.1;20;0,0114
D12B;J39.2;17;0,0097
D12B;J31.2;14;0,008
D12B;J32.0;13;0,0074
D12B;J36;11;0,0063
D12B;R04.0;11;0,0063
D12B;K13.7;8;0,0046
D12B;D10.5;7;0,004
D12B;J32.2;7;0,004
D12B;C00.1;6;0,0034
D12B;J35.9;6;0,0034
D12B;J37.0;6;0,0034
D12B;S02.4;6;0,0034
D12B;T81.0;6;0,0034
D12B;D11.7;5;0,0029
D12B;H61.0;5;0,0029
D12B;K01.1;5;0,0029
D12B;K07.1;5;0,0029
D12B;J32.8;4;0,0023
D12B;J35.2;4;0,0023
D12B;K09.2;4;0,0023
D12B;K11.5;4;0,0023
D12B;M95.0;4;0,0023
D12B;Q67.4;4;0,0023
D13A;J35.2;4;0,2222
D13B;J35.2;83;0,2101
D13B;K04.5;27;0,0684
D13B;K08.3;23;0,0582
D13B;K04.7;22;0,0557
D13B;H70.0;19;0,0481
D13B;J35.1;17;0,043
D13B;J35.0;16;0,0405
D13B;J35.3;14;0,0354
D13B;K10.3;14;0,0354
D13B;K10.21;12;0,0304
D13B;K12.28;12;0,0304
D13B;H65.9;9;0,0228
D13B;T81.0;9;0,0228
D13B;K04.6;8;0,0203
D13B;K12.21;7;0,0177
D13B;K08.0;6;0,0152
D13B;K08.88;6;0,0152
D13B;K10.28;6;0,0152
D13B;J35.8;5;0,0127
D13B;H66.9;4;0,0101
D13B;H91.0;4;0,0101
D13B;K12.23;4;0,0101
D15A;K07.6;4;0,4444
D15B;C32.8;6;0,2727
D16Z;K07.1;266;0,8956
D16Z;K07.2;7;0,0236
D16Z;K07.0;4;0,0135
D16Z;K10.28;4;0,0135
D20A;C10.9;5;0,1852
D20A;C10.8;4;0,1481
D20B;C06.0;10;0,2128
D20B;C32.8;6;0,1277
D20B;C76.0;6;0,1277
D20B;C10.8;4;0,0851
D20B;C13.9;4;0,0851
D22A;K08.3;5;0,125
D22A;K08.2;4;0,10
D22B;K08.3;22;0,1005
D22B;K10.28;15;0,0685
D22B;K04.6;11;0,0502
D22B;K08.88;11;0,0502
D22B;K08.0;9;0,0411
D22B;K09.2;9;0,0411
D22B;T81.0;9;0,0411
D22B;K02.1;8;0,0365
D22B;K12.28;8;0,0365
D22B;K01.0;7;0,032
D22B;K01.1;6;0,0274
D22B;K10.21;6;0,0274
D22B;D10.3;5;0,0228
D22B;K02.9;5;0,0228
D22B;K04.5;5;0,0228
D22B;D18.05;4;0,0183
D22B;K04.8;4;0,0183
D22B;S02.60;4;0,0183
D23Z;H91.8;4;0,6667
D24B;K07.6;18;0,1765
D24B;C01;11;0,1078
D24B;C09.9;11;0,1078
D24B;C07;7;0,0686
D24B;C09.8;5;0,049
D24B;C13.9;5;0,049
D24B;C06.0;4;0,0392
D25B;C02.1;7;0,0843
D25B;C01;6;0,0723
D25B;C07;6;0,0723
D25B;C03.0;5;0,0602
D25B;C03.1;4;0,0482
D25B;C04.0;4;0,0482
D25B;C04.1;4;0,0482
D25B;C76.0;4;0,0482
D25B;D37.0;4;0,0482
D25D;K10.28;72;0,2466
D25D;K08.2;24;0,0822
D25D;J34.2;14;0,0479
D25D;J32.4;13;0,0445
D25D;K09.2;12;0,0411
D25D;D16.5;10;0,0342
D25D;K07.1;10;0,0342
D25D;K04.5;7;0,024
D25D;K08.3;7;0,024
D25D;K07.2;6;0,0205
D25D;K12.21;6;0,0205
D25D;K04.8;5;0,0171
D25D;K09.0;5;0,0171
D25D;K10.8;5;0,0171
D25D;K08.88;4;0,0137
D25D;Q18.0;4;0,0137
D28Z;K07.1;787;0,6378
D28Z;K07.2;180;0,1459
D28Z;K07.0;45;0,0365
D28Z;S02.4;44;0,0357
D28Z;S02.69;16;0,013
D28Z;S02.68;13;0,0105
D28Z;S02.65;10;0,0081
D28Z;C76.0;8;0,0065
D28Z;H66.2;7;0,0057
D28Z;S02.64;7;0,0057
D28Z;D11.0;6;0,0049
D28Z;K01.1;6;0,0049
D28Z;K07.3;6;0,0049
D28Z;S02.61;6;0,0049
D28Z;K07.6;5;0,0041
D28Z;K10.8;5;0,0041
D28Z;K01.0;4;0,0032
D28Z;K08.2;4;0,0032
D28Z;K09.0;4;0,0032
D28Z;K09.2;4;0,0032
D28Z;K10.28;4;0,0032
D28Z;S02.60;4;0,0032
D29Z;S02.4;58;0,3558
D29Z;S02.65;13;0,0798
D29Z;S02.2;10;0,0613
D29Z;J34.2;9;0,0552
D29Z;S02.68;8;0,0491
D29Z;K07.1;6;0,0368
D29Z;S02.60;6;0,0368
D29Z;S02.69;6;0,0368
D29Z;K10.28;4;0,0245
D29Z;S02.61;4;0,0245
D29Z;S02.64;4;0,0245
D30A;H66.1;267;0,1311
D30A;H71;249;0,1223
D30A;H80.0;156;0,0766
D30A;H66.2;151;0,0742
D30A;H80.9;119;0,0584
D30A;H80.1;80;0,0393
D30A;H60.4;77;0,0378
D30A;H61.3;76;0,0373
D30A;H74.1;65;0,0319
D30A;H72.9;63;0,0309
D30A;H66.9;41;0,0201
D30A;H65.4;39;0,0192
D30A;H72.0;37;0,0182
D30A;H95.0;36;0,0177
D30A;J32.4;36;0,0177
D30A;J35.0;36;0,0177
D30A;H61.8;35;0,0172
D30A;H80.8;35;0,0172
D30A;Q17.5;35;0,0172
D30A;J34.2;34;0,0167
D30A;H74.2;25;0,0123
D30A;H80.2;22;0,0108
D30A;H66.3;20;0,0098
D30A;J35.3;20;0,0098
D30A;H74.0;16;0,0079
D30A;H65.2;14;0,0069
D30A;H72.8;14;0,0069
D30A;J39.0;14;0,0069
D30A;H65.3;11;0,0054
D30A;H90.1;11;0,0054
D30A;S09.2;11;0,0054
D30A;H72.2;9;0,0044
D30A;Q16.1;9;0,0044
D30A;J35.2;7;0,0034
D30A;H60.8;6;0,0029
D30A;H74.3;6;0,0029
D30A;H83.1;6;0,0029
D30A;H91.9;6;0,0029
D30A;J34.8;6;0,0029
D30A;H70.9;5;0,0025
D30A;H73.8;5;0,0025
D30A;H90.7;5;0,0025
D30A;J32.8;5;0,0025
D30A;H61.0;4;0,002
D30A;H95.1;4;0,002
D30A;J35.1;4;0,002
D30A;J36;4;0,002
D30B;J35.0;12696;0,6794
D30B;J35.3;3336;0,1785
D30B;J35.1;926;0,0496
D30B;J36;515;0,0276
D30B;J35.2;338;0,0181
D30B;T81.0;192;0,0103
D30B;G47.31;114;0,0061
D30B;J35.8;109;0,0058
D30B;J35.9;97;0,0052
D30B;J03.9;68;0,0036
D30B;H69.8;40;0,0021
D30B;R04.1;40;0,0021
D30B;H65.3;24;0,0013
D30B;C32.0;16;0,0009
D30B;H65.4;16;0,0009
D30B;H68.1;16;0,0009
D30B;J34.3;11;0,0006
D30B;J03.8;8;0,0004
D30B;H65.2;7;0,0004
D30B;D10.4;6;0,0003
D30B;G47.38;6;0,0003
D30B;H65.9;6;0,0003
D30B;J38.7;6;0,0003
D30B;S02.2;6;0,0003
D30B;H61.0;5;0,0003
D30B;H65.0;5;0,0003
D30B;J39.1;5;0,0003
D30B;G47.39;4;0,0002
D30B;J34.2;4;0,0002
D30B;K10.28;4;0,0002
D30C;J38.1;49;0,1944
D30C;J38.3;34;0,1349
D30C;J38.4;32;0,127
D30C;J37.0;22;0,0873
D30C;J38.7;21;0,0833
D30C;D14.1;15;0,0595
D30C;D38.0;14;0,0556
D30C;C32.0;12;0,0476
D30C;C13.9;5;0,0198
D30C;C32.1;5;0,0198
D30C;C32.9;5;0,0198
D30C;D02.0;4;0,0159
D35Z;C30.0;9;0,50
D36Z;J32.4;130;0,4626
D36Z;J34.2;49;0,1744
D36Z;J32.0;18;0,0641
D36Z;J32.2;18;0,0641
D36Z;J34.3;12;0,0427
D36Z;J33.8;10;0,0356
D36Z;J32.8;7;0,0249
D36Z;J32.3;6;0,0214
D36Z;J34.1;5;0,0178
D36Z;J32.1;4;0,0142
D37A;J34.2;16;0,3556
D37A;Q37.5;9;0,20
D37A;J34.3;6;0,1333
D37A;M95.0;6;0,1333
D37B;J34.2;1044;0,5197
D37B;M95.0;420;0,2091
D37B;J32.4;295;0,1468
D37B;J34.8;70;0,0348
D37B;J34.3;59;0,0294
D37B;Q67.4;22;0,011
D37B;Q30.0;20;0,01
D37B;S02.2;20;0,01
D37B;J32.0;14;0,007
D37B;J32.2;9;0,0045
D37B;Q30.8;8;0,004
D37B;Q30.9;6;0,003
D38Z;J34.2;14515;0,88
D38Z;J34.3;1001;0,0607
D38Z;J35.0;236;0,0143
D38Z;M95.0;115;0,007
D38Z;J35.3;88;0,0053
D38Z;J34.8;66;0,004
D38Z;J32.4;55;0,0033
D38Z;G47.31;51;0,0031
D38Z;J35.1;45;0,0027
D38Z;J35.2;37;0,0022
D38Z;J32.2;35;0,0021
D38Z;S02.2;35;0,0021
D38Z;G47.38;28;0,0017
D38Z;Q67.4;23;0,0014
D38Z;J31.0;18;0,0011
D38Z;J34.0;17;0,001
D38Z;J32.0;16;0,001
D38Z;T81.0;14;0,0008
D38Z;J32.9;8;0,0005
D38Z;Q30.9;7;0,0004
D38Z;J33.0;6;0,0004
D38Z;R04.0;5;0,0003
D38Z;D14.0;4;0,0002
D38Z;H68.1;4;0,0002
D38Z;J36;4;0,0002
D38Z;R06.5;4;0,0002
D39Z;J34.3;130;0,6952
D39Z;J34.2;24;0,1283
D39Z;J35.2;21;0,1123
D40Z;K04.5;19;0,1086
D40Z;K08.3;19;0,1086
D40Z;K10.28;18;0,1029
D40Z;K08.9;14;0,08
D40Z;K05.3;12;0,0686
D40Z;K08.88;12;0,0686
D40Z;K01.0;10;0,0571
D40Z;K02.8;10;0,0571
D40Z;K02.9;10;0,0571
D40Z;K08.0;7;0,04
D40Z;K01.1;6;0,0343
D40Z;K12.23;6;0,0343
D40Z;K02.1;5;0,0286
D40Z;K04.7;4;0,0229
D60C;D37.0;13;0,1605
D60C;C01;10;0,1235
D60C;C32.9;5;0,0617
D60C;C76.0;5;0,0617
D60C;C02.1;4;0,0494
D60C;C09.9;4;0,0494
D60C;C13.9;4;0,0494
D61Z;H91.2;468;0,2665
D61Z;H81.2;428;0,2437
D61Z;R42;293;0,1669
D61Z;H93.1;145;0,0826
D61Z;H81.0;110;0,0626
D61Z;H81.1;62;0,0353
D61Z;H81.9;61;0,0347
D61Z;H81.3;46;0,0262
D61Z;H83.2;43;0,0245
D61Z;H93.3;38;0,0216
D61Z;H81.8;26;0,0148
D61Z;H91.0;25;0,0142
D61Z;H83.0;6;0,0034
D61Z;H81.4;5;0,0028
D62Z;J36;418;0,2387
D62Z;R04.0;310;0,177
D62Z;J03.9;273;0,1559
D62Z;J01.4;85;0,0485
D62Z;J04.0;54;0,0308
D62Z;J03.8;44;0,0251
D62Z;J06.9;43;0,0246
D62Z;J01.0;40;0,0228
D62Z;J02.9;36;0,0206
D62Z;J03.0;29;0,0166
D62Z;J32.4;29;0,0166
