IP_DRG;IP_CodeF;IP_Anzahl;IP_Prozent;IP_AnzahlN;IP_ProzentN
A61B;8-542.11;6;0,0073;6;0,0022
A61B;8-191.x;5;0,0061;31;0,0115
A61B;1-710;5;0,0061;5;0,0019
A61B;3-990;5;0,0061;5;0,0019
A61B;8-903;5;0,0061;5;0,0019
A61B;8-191.00;4;0,0049;30;0,0112
A61B;1-424;4;0,0049;4;0,0015
A61B;6-001.h1;4;0,0049;4;0,0015
A61B;8-810.w1;4;0,0049;4;0,0015
A90A;8-98a.10;23352;0,74;201143;0,4843
A90A;8-98a.11;18785;0,5953;186055;0,448
A90A;8-98a.0;6113;0,1937;12321;0,0297
A90A;3-200;2649;0,0839;2716;0,0065
A90A;1-771;713;0,0226;715;0,0017
A90A;3-990;711;0,0225;851;0,002
A90A;9-320;602;0,0191;609;0,0015
A90A;1-207.0;588;0,0186;629;0,0015
A90A;9-401.00;568;0,018;568;0,0014
A90A;3-203;540;0,0171;568;0,0014
A90A;1-632.0;525;0,0166;541;0,0013
A90A;1-901.0;505;0,016;514;0,0012
A90A;9-401.22;425;0,0135;426;0,001
A90A;3-900;398;0,0126;497;0,0012
A90A;1-710;382;0,0121;399;0,001
A90A;1-206;328;0,0104;489;0,0012
A90A;9-404.2;299;0,0095;299;0,0007
A90A;1-440.a;271;0,0086;276;0,0007
A90A;3-993;246;0,0078;251;0,0006
A90A;3-800;239;0,0076;254;0,0006
A90A;9-401.30;217;0,0069;218;0,0005
A90A;9-500.0;211;0,0067;419;0,001
A90A;3-802;192;0,0061;206;0,0005
A90A;8-650;180;0,0057;183;0,0004
A90A;1-205;174;0,0055;179;0,0004
A90A;3-222;156;0,0049;157;0,0004
A90A;9-404.1;152;0,0048;152;0,0004
A90A;3-225;142;0,0045;149;0,0004
A90A;3-205;121;0,0038;129;0,0003
A90A;1-204.2;112;0,0035;114;0,0003
A90A;3-206;110;0,0035;115;0,0003
A90A;3-820;108;0,0034;108;0,0003
A90A;1-613;79;0,0025;80;0,0002
A90A;1-901.1;79;0,0025;79;0,0002
A90A;9-310;79;0,0025;79;0,0002
A90A;9-404.0;79;0,0025;79;0,0002
A90A;8-390.2;77;0,0024;78;0,0002
A90A;1-266.0;74;0,0023;75;0,0002
A90A;3-220;69;0,0022;71;0,0002
A90A;1-711;64;0,002;65;0,0002
A90A;1-440.9;61;0,0019;61;0,0001
A90A;3-202;58;0,0018;59;0,0001
A90A;8-800.c0;54;0,0017;54;0,0001
A90A;1-208.2;51;0,0016;54;0,0001
A90A;1-632.1;50;0,0016;54;0,0001
A90A;3-207;49;0,0016;49;0,0001
A90A;3-226;44;0,0014;45;0,0001
A90A;3-806;44;0,0014;45;0,0001
A90A;3-823;42;0,0013;52;0,0001
A90A;9-401.32;42;0,0013;43;0,0001
A90A;3-994;40;0,0013;43;0,0001
A90A;3-035;38;0,0012;39;0,0001
A90A;1-712;36;0,0011;41;0,0001
A90A;1-632.x;34;0,0011;36;0,0001
A90A;9-401.31;34;0,0011;36;0,0001
A90A;3-705.0;33;0,001;33;0,0001
A90A;1-791;32;0,001;35;0,0001
A90A;1-631.0;32;0,001;33;0,0001
A90A;1-650.1;32;0,001;32;0,0001
A90A;1-632.y;28;0,0009;30;0,0001
A90A;9-410.14;28;0,0009;28;0,0001
A90A;9-401.23;27;0,0009;27;0,0001
A90A;8-900;26;0,0008;29;0,0001
A90A;1-900.0;26;0,0008;26;0,0001
A90A;3-701;26;0,0008;26;0,0001
A90A;3-24x;25;0,0008;27;0,0001
A90A;8-191.5;25;0,0008;26;0,0001
A90A;3-20x;25;0,0008;25;0,0001
A90A;1-610.0;23;0,0007;25;0,0001
A90A;3-052;22;0,0007;23;0,0001
A90A;8-133.0;22;0,0007;23;0,0001
A90A;8-522.30;20;0,0006;195;0,0005
A90A;8-527.8;20;0,0006;29;0,0001
A90A;1-207.1;20;0,0006;21;0,0001
A90A;3-705.1;20;0,0006;20;0,00
A90A;8-528.8;19;0,0006;28;0,0001
A90A;8-529.7;18;0,0006;26;0,0001
A90A;3-100.0;18;0,0006;24;0,0001
A90A;3-724.0;18;0,0006;18;0,00
A90A;1-444.7;16;0,0005;16;0,00
A90A;3-221;16;0,0005;16;0,00
A90A;3-84x;16;0,0005;16;0,00
A90A;8-981.0;15;0,0005;18;0,00
A90A;3-228;15;0,0005;16;0,00
A90A;1-651;15;0,0005;15;0,00
A90A;3-137;15;0,0005;15;0,00
A90A;8-151.4;15;0,0005;15;0,00
A90A;8-561.2;15;0,0005;15;0,00
A90A;8-981.1;15;0,0005;15;0,00
A90A;8-914.12;14;0,0004;16;0,00
A90A;3-05e;13;0,0004;15;0,00
A90A;1-650.0;13;0,0004;13;0,00
A90A;1-902.0;13;0,0004;13;0,00
A90A;3-201;13;0,0004;13;0,00
A90A;3-825;13;0,0004;13;0,00
A90A;1-650.2;12;0,0004;13;0,00
A90A;1-661;12;0,0004;12;0,00
A90A;1-902.1;12;0,0004;12;0,00
A90A;1-760;11;0,0003;14;0,00
A90A;3-805;11;0,0003;11;0,00
A90A;8-930;10;0,0003;11;0,00
A90A;1-242;10;0,0003;10;0,00
A90A;3-826;10;0,0003;10;0,00
A90A;3-828;10;0,0003;10;0,00
A90A;1-424;9;0,0003;9;0,00
A90A;3-223;9;0,0003;9;0,00
A90A;3-720.10;9;0,0003;9;0,00
A90A;8-191.x;9;0,0003;9;0,00
A90A;1-620.00;8;0,0003;8;0,00
A90A;1-653;8;0,0003;8;0,00
A90A;1-713;8;0,0003;8;0,00
A90A;1-715;8;0,0003;8;0,00
A90A;3-82a;8;0,0003;8;0,00
A90A;8-917.13;7;0,0002;10;0,00
A90A;8-171.0;7;0,0002;8;0,00
A90A;3-808;7;0,0002;7;0,00
A90A;3-841;7;0,0002;7;0,00
A90A;8-561.1;7;0,0002;7;0,00
A90A;9-410.04;7;0,0002;7;0,00
A90A;9-500.1;7;0,0002;7;0,00
A90A;1-208.1;6;0,0002;6;0,00
A90A;1-266.1;6;0,0002;6;0,00
A90A;1-266.2;6;0,0002;6;0,00
A90A;1-770;6;0,0002;6;0,00
A90A;3-700;6;0,0002;6;0,00
A90A;3-750;6;0,0002;6;0,00
A90A;3-804;6;0,0002;6;0,00
A90A;3-80x;6;0,0002;6;0,00
A90A;8-550.1;6;0,0002;6;0,00
A90A;8-933;6;0,0002;6;0,00
A90A;8-987.10;6;0,0002;6;0,00
A90A;9-401.01;6;0,0002;6;0,00
A90A;1-444.6;5;0,0002;5;0,00
A90A;1-700;5;0,0002;5;0,00
A90A;3-801;5;0,0002;5;0,00
A90A;3-821;5;0,0002;5;0,00
A90A;5-449.d3;5;0,0002;5;0,00
A90A;5-572.1;5;0,0002;5;0,00
A90A;8-123.1;5;0,0002;5;0,00
A90A;8-910;5;0,0002;5;0,00
A90A;9-401.51;5;0,0002;5;0,00
A90A;1-208.4;4;0,0001;4;0,00
A90A;1-654.0;4;0,0001;4;0,00
A90A;1-654.1;4;0,0001;4;0,00
A90A;3-030;4;0,0001;4;0,00
A90A;3-053;4;0,0001;4;0,00
A90A;3-22x;4;0,0001;4;0,00
A90A;3-600;4;0,0001;4;0,00
A90A;3-703.0;4;0,0001;4;0,00
A90A;3-82x;4;0,0001;4;0,00
A90A;5-452.21;4;0,0001;4;0,00
A90A;5-900.04;4;0,0001;4;0,00
A90A;8-800.0;4;0,0001;4;0,00
A90A;9-401.50;4;0,0001;4;0,00
A90A;9-984.0;4;0,0001;4;0,00
A90B;8-98a.0;647;1,00;3082;0,9148
A90B;3-200;65;0,1005;66;0,0196
A90B;9-401.50;61;0,0943;61;0,0181
A90B;1-902.1;20;0,0309;20;0,0059
A90B;3-800;17;0,0263;19;0,0056
A90B;3-990;16;0,0247;18;0,0053
A90B;1-207.0;12;0,0185;12;0,0036
A90B;3-220;10;0,0155;10;0,003
A90B;3-203;7;0,0108;7;0,0021
A90B;1-771;5;0,0077;5;0,0015
A90B;3-205;4;0,0062;6;0,0018
B15Z;8-527.8;165;0,6846;217;0,0276
B15Z;8-527.1;131;0,5436;167;0,0212
B15Z;8-529.8;130;0,5394;162;0,0206
B15Z;3-990;113;0,4689;229;0,0291
B15Z;8-528.9;105;0,4357;156;0,0198
B15Z;8-522.90;95;0,3942;1983;0,2518
B15Z;3-820;95;0,3942;120;0,0152
B15Z;3-995;84;0,3485;93;0,0118
B15Z;8-523.10;73;0,3029;1442;0,1831
B15Z;3-200;71;0,2946;80;0,0102
B15Z;8-527.7;65;0,2697;72;0,0091
B15Z;8-529.x;53;0,2199;55;0,007
B15Z;8-522.91;47;0,195;835;0,106
B15Z;8-522.d0;42;0,1743;730;0,0927
B15Z;3-220;30;0,1245;30;0,0038
B15Z;8-529.3;27;0,112;44;0,0056
B15Z;8-522.b1;23;0,0954;274;0,0348
B15Z;8-522.b0;21;0,0871;259;0,0329
B15Z;3-84x;17;0,0705;18;0,0023
B15Z;8-527.2;15;0,0622;34;0,0043
B15Z;8-542.11;14;0,0581;48;0,0061
B15Z;8-527.0;14;0,0581;14;0,0018
B15Z;8-529.4;14;0,0581;14;0,0018
B15Z;3-222;11;0,0456;12;0,0015
B15Z;8-522.30;10;0,0415;98;0,0124
B15Z;3-225;10;0,0415;10;0,0013
B15Z;3-823;9;0,0373;11;0,0014
B15Z;8-528.6;9;0,0373;9;0,0011
B15Z;3-800;8;0,0332;9;0,0011
B15Z;3-226;8;0,0332;8;0,001
B15Z;8-529.7;8;0,0332;8;0,001
B15Z;3-202;7;0,029;7;0,0009
B15Z;3-221;7;0,029;7;0,0009
B15Z;3-82x;7;0,029;7;0,0009
B15Z;6-002.eh;7;0,029;7;0,0009
B15Z;8-900;6;0,0249;100;0,0127
B15Z;8-522.d1;6;0,0249;94;0,0119
B15Z;8-547.1;6;0,0249;8;0,001
B15Z;3-201;6;0,0249;6;0,0008
B15Z;3-750;6;0,0249;6;0,0008
B15Z;8-800.c0;6;0,0249;6;0,0008
B15Z;8-523.11;5;0,0207;27;0,0034
B15Z;6-002.ec;5;0,0207;5;0,0006
B15Z;6-002.ed;5;0,0207;5;0,0006
B15Z;6-002.ee;5;0,0207;5;0,0006
B15Z;9-401.30;5;0,0207;5;0,0006
B15Z;8-523.00;4;0,0166;5;0,0006
B15Z;1-204.2;4;0,0166;4;0,0005
B15Z;3-207;4;0,0166;4;0,0005
B15Z;3-821;4;0,0166;4;0,0005
B15Z;3-828;4;0,0166;4;0,0005
B15Z;6-002.ej;4;0,0166;4;0,0005
B15Z;8-528.8;4;0,0166;4;0,0005
B16Z;8-527.8;124;0,4825;134;0,0543
B16Z;8-527.1;116;0,4514;123;0,0498
B16Z;8-529.8;116;0,4514;123;0,0498
B16Z;8-528.9;114;0,4436;132;0,0535
B16Z;3-990;109;0,4241;182;0,0737
B16Z;3-995;95;0,3696;99;0,0401
B16Z;3-200;88;0,3424;91;0,0369
B16Z;3-820;85;0,3307;88;0,0356
B16Z;8-529.x;82;0,3191;82;0,0332
B16Z;8-527.7;80;0,3113;81;0,0328
B16Z;8-522.90;62;0,2412;318;0,1288
B16Z;8-522.d0;49;0,1907;242;0,098
B16Z;8-523.10;30;0,1167;142;0,0575
B16Z;8-522.b0;22;0,0856;72;0,0292
B16Z;8-522.91;18;0,07;80;0,0324
B16Z;3-84x;18;0,07;19;0,0077
B16Z;3-220;18;0,07;18;0,0073
B16Z;8-528.8;15;0,0584;15;0,0061
B16Z;3-222;12;0,0467;12;0,0049
B16Z;3-225;11;0,0428;11;0,0045
B16Z;8-522.b1;10;0,0389;39;0,0158
B16Z;3-823;10;0,0389;12;0,0049
B16Z;8-542.11;9;0,035;37;0,015
B16Z;9-401.30;9;0,035;14;0,0057
B16Z;8-522.30;8;0,0311;50;0,0203
B16Z;9-401.40;8;0,0311;13;0,0053
B16Z;8-527.0;8;0,0311;9;0,0036
B16Z;8-528.6;7;0,0272;8;0,0032
B16Z;3-221;7;0,0272;7;0,0028
B16Z;3-800;7;0,0272;7;0,0028
B16Z;8-800.c0;7;0,0272;7;0,0028
B16Z;3-82x;6;0,0233;6;0,0024
B16Z;8-900;5;0,0195;24;0,0097
B16Z;8-527.2;5;0,0195;10;0,0041
B16Z;3-202;5;0,0195;6;0,0024
B16Z;8-529.7;5;0,0195;6;0,0024
B16Z;3-821;5;0,0195;5;0,002
B16Z;8-527.6;4;0,0156;22;0,0089
B16Z;8-179.x;4;0,0156;15;0,0061
B16Z;3-203;4;0,0156;7;0,0028
B16Z;8-529.3;4;0,0156;7;0,0028
B16Z;3-226;4;0,0156;4;0,0016
B16Z;3-993;4;0,0156;4;0,0016
B17D;5-986.x;105;0,8203;105;0,30
B17D;5-056.1;65;0,5078;65;0,1857
B17D;5-056.2;59;0,4609;59;0,1686
B17D;5-056.8;44;0,3438;49;0,14
B17D;5-056.3;12;0,0938;15;0,0429
B17D;5-056.5;4;0,0313;4;0,0114
B17D;5-056.9;4;0,0313;4;0,0114
B17E;5-779.3;4;0,50;4;0,1905
B46Z;9-403.2;17;0,85;17;0,4146
B46Z;1-207.2;8;0,40;8;0,1951
B47A;8-918.14;70;0,6364;70;0,5556
B47A;8-918.10;37;0,3364;37;0,2937
B47B;8-918.00;52;0,5977;279;0,7881
B47B;8-918.02;34;0,3908;34;0,096
B47B;8-561.1;17;0,1954;17;0,048
B47B;8-561.2;15;0,1724;15;0,0424
B60A;8-011.1;7;0,1129;15;0,122
B60A;1-204.2;7;0,1129;11;0,0894
B60A;6-003.8;7;0,1129;9;0,0732
B60A;1-205;7;0,1129;8;0,065
B60A;1-206;6;0,0968;13;0,1057
B60A;1-208.4;6;0,0968;10;0,0813
B60A;8-547.30;5;0,0806;5;0,0407
B60A;3-823;4;0,0645;6;0,0488
B60A;3-820;4;0,0645;4;0,0325
B60B;6-003.8;30;0,1948;30;0,1852
B60B;1-205;25;0,1623;25;0,1543
B60B;8-011.2;21;0,1364;21;0,1296
B60B;1-204.2;10;0,0649;10;0,0617
B60B;1-207.0;8;0,0519;10;0,0617
B60B;8-903;8;0,0519;8;0,0494
B60B;1-208.2;7;0,0455;11;0,0679
B60B;8-020.x;6;0,039;6;0,037
B60B;1-206;5;0,0325;5;0,0309
B60B;1-208.4;5;0,0325;5;0,0309
B60B;8-011.1;4;0,026;4;0,0247
B61B;1-208.2;12;0,1101;12;0,048
B61B;8-542.11;6;0,055;8;0,032
B61B;1-334.1;6;0,055;6;0,024
B61B;1-910;6;0,055;6;0,024
B61B;3-990;5;0,0459;9;0,036
B61B;1-206;5;0,0459;7;0,028
B61B;3-823;5;0,0459;6;0,024
B61B;3-820;5;0,0459;5;0,02
B61B;3-802;4;0,0367;6;0,024
B61B;1-208.4;4;0,0367;4;0,016
B61B;1-334.x;4;0,0367;4;0,016
B61B;8-800.c0;4;0,0367;4;0,016
B63Z;1-204.2;153;0,207;155;0,1178
B63Z;1-207.0;133;0,18;137;0,1041
B63Z;1-901.1;105;0,1421;108;0,0821
B63Z;1-901.0;100;0,1353;111;0,0843
B63Z;3-800;91;0,1231;101;0,0767
B63Z;3-200;62;0,0839;64;0,0486
B63Z;3-820;47;0,0636;47;0,0357
B63Z;3-993;41;0,0555;43;0,0327
B63Z;8-561.1;35;0,0474;35;0,0266
B63Z;1-206;34;0,046;44;0,0334
B63Z;1-208.2;33;0,0447;43;0,0327
B63Z;3-990;32;0,0433;40;0,0304
B63Z;3-035;31;0,0419;31;0,0236
B63Z;1-208.6;21;0,0284;22;0,0167
B63Z;3-740;16;0,0217;16;0,0122
B63Z;9-404.2;15;0,0203;15;0,0114
B63Z;1-208.4;14;0,0189;17;0,0129
B63Z;3-802;14;0,0189;17;0,0129
B63Z;3-808;13;0,0176;13;0,0099
B63Z;3-994;12;0,0162;15;0,0114
B63Z;9-401.53;12;0,0162;12;0,0091
B63Z;1-205;11;0,0149;11;0,0084
B63Z;1-760;10;0,0135;10;0,0076
B63Z;1-208.7;9;0,0122;9;0,0068
B63Z;1-791;9;0,0122;9;0,0068
B63Z;1-902.1;9;0,0122;9;0,0068
B63Z;1-771;8;0,0108;8;0,0061
B63Z;3-750;8;0,0108;8;0,0061
B63Z;9-410.05;8;0,0108;8;0,0061
B63Z;9-411.05;8;0,0108;8;0,0061
B63Z;1-208.3;7;0,0095;8;0,0061
B63Z;3-823;7;0,0095;8;0,0061
B63Z;1-613;7;0,0095;7;0,0053
B63Z;1-798.x;7;0,0095;7;0,0053
B63Z;1-902.0;7;0,0095;7;0,0053
B63Z;3-220;7;0,0095;7;0,0053
B63Z;9-310;6;0,0081;6;0,0046
B63Z;1-632.0;4;0,0054;4;0,003
B63Z;3-228;4;0,0054;4;0,003
B63Z;3-300.0;4;0,0054;4;0,003
B63Z;8-151.4;4;0,0054;4;0,003
B64Z;1-901.1;78;0,2173;79;0,127
B64Z;1-901.0;70;0,195;83;0,1334
B64Z;1-207.0;66;0,1838;66;0,1061
B64Z;1-204.2;62;0,1727;62;0,0997
B64Z;3-035;48;0,1337;49;0,0788
B64Z;3-800;32;0,0891;38;0,0611
B64Z;3-200;26;0,0724;26;0,0418
B64Z;3-820;20;0,0557;22;0,0354
B64Z;1-206;17;0,0474;40;0,0643
B64Z;9-401.53;15;0,0418;17;0,0273
B64Z;9-404.2;15;0,0418;16;0,0257
B64Z;1-902.0;14;0,039;15;0,0241
B64Z;1-208.2;9;0,0251;12;0,0193
B64Z;3-990;8;0,0223;11;0,0177
B64Z;3-994;6;0,0167;8;0,0129
B64Z;1-205;6;0,0167;6;0,0096
B64Z;9-310;6;0,0167;6;0,0096
B64Z;9-410.04;6;0,0167;6;0,0096
B64Z;1-208.4;5;0,0139;6;0,0096
B64Z;1-208.6;5;0,0139;5;0,008
B64Z;3-802;4;0,0111;5;0,008
B64Z;8-561.1;4;0,0111;4;0,0064
B66A;8-800.c0;4;0,6667;4;0,1111
B66A;8-800.f0;4;0,6667;4;0,1111
B66C;3-820;1473;0,5411;1536;0,2104
B66C;8-542.11;560;0,2057;1188;0,1627
B66C;3-800;388;0,1425;408;0,0559
B66C;3-823;358;0,1315;424;0,0581
B66C;8-903;330;0,1212;414;0,0567
B66C;3-993;294;0,108;326;0,0446
B66C;3-990;253;0,0929;257;0,0352
B66C;8-900;226;0,083;237;0,0325
B66C;8-930;196;0,072;260;0,0356
B66C;3-84x;122;0,0448;125;0,0171
B66C;3-802;119;0,0437;133;0,0182
B66C;8-800.c0;118;0,0434;129;0,0177
B66C;3-994;93;0,0342;99;0,0136
B66C;8-179.x;80;0,0294;364;0,0498
B66C;1-204.2;74;0,0272;96;0,0131
B66C;8-542.12;68;0,025;153;0,021
B66C;1-242;64;0,0235;76;0,0104
B66C;8-800.f0;60;0,022;93;0,0127
B66C;9-401.00;59;0,0217;76;0,0104
B66C;1-207.0;47;0,0173;47;0,0064
B66C;3-991;45;0,0165;47;0,0064
B66C;1-208.8;43;0,0158;55;0,0075
B66C;8-902;40;0,0147;48;0,0066
B66C;8-522.91;34;0,0125;38;0,0052
B66C;8-527.1;32;0,0118;32;0,0044
B66C;8-527.8;32;0,0118;32;0,0044
B66C;8-541.0;27;0,0099;77;0,0105
B66C;1-204.5;22;0,0081;27;0,0037
B66C;9-401.30;20;0,0073;22;0,003
B66C;9-401.40;20;0,0073;20;0,0027
B66C;8-522.90;18;0,0066;19;0,0026
B66C;8-800.f1;14;0,0051;14;0,0019
B66C;3-825;13;0,0048;13;0,0018
B66C;3-200;11;0,004;11;0,0015
B66C;8-901;10;0,0037;12;0,0016
B66C;1-797.0;10;0,0037;10;0,0014
B66C;3-82a;10;0,0037;10;0,0014
B66C;1-204.1;9;0,0033;16;0,0022
B66C;3-821;8;0,0029;8;0,0011
B66C;8-800.g0;8;0,0029;8;0,0011
B66C;3-826;7;0,0026;15;0,0021
B66C;3-82x;7;0,0026;8;0,0011
B66C;1-208.6;7;0,0026;7;0,001
B66C;8-541.1;7;0,0026;7;0,001
B66C;8-547.1;6;0,0022;11;0,0015
B66C;1-100;6;0,0022;6;0,0008
B66C;8-800.g1;6;0,0022;6;0,0008
B66C;3-806;5;0,0018;12;0,0016
B66C;1-207.2;5;0,0018;6;0,0008
B66C;3-750;5;0,0018;5;0,0007
B66C;3-801;5;0,0018;5;0,0007
B66C;6-002.a0;5;0,0018;5;0,0007
B66C;8-800.f2;5;0,0018;5;0,0007
B66C;9-401.22;5;0,0018;5;0,0007
B66C;8-020.x;4;0,0015;12;0,0016
B66C;8-543.11;4;0,0015;9;0,0012
B66C;3-740;4;0,0015;4;0,0005
B66C;3-805;4;0,0015;4;0,0005
B66C;3-80x;4;0,0015;4;0,0005
B66C;3-841;4;0,0015;4;0,0005
B66C;5-399.7;4;0,0015;4;0,0005
B66C;8-800.60;4;0,0015;4;0,0005
B66C;8-800.f3;4;0,0015;4;0,0005
B66C;9-401.31;4;0,0015;4;0,0005
B66D;3-820;986;0,2818;1063;0,1207
B66D;8-547.0;816;0,2332;1070;0,1215
B66D;6-002.95;566;0,1618;567;0,0644
B66D;8-527.1;545;0,1558;545;0,0619
B66D;8-527.8;542;0,1549;543;0,0617
B66D;8-522.91;527;0,1506;533;0,0605
B66D;3-800;465;0,1329;507;0,0576
B66D;8-542.11;397;0,1135;840;0,0954
B66D;3-990;298;0,0852;385;0,0437
B66D;3-993;234;0,0669;253;0,0287
B66D;3-823;191;0,0546;201;0,0228
B66D;3-200;101;0,0289;104;0,0118
B66D;8-542.12;93;0,0266;115;0,0131
B66D;6-002.94;82;0,0234;82;0,0093
B66D;3-802;77;0,022;78;0,0089
B66D;3-72x;66;0,0189;66;0,0075
B66D;3-84x;64;0,0183;71;0,0081
B66D;3-720.x;64;0,0183;64;0,0073
B66D;8-529.x;59;0,0169;59;0,0067
B66D;3-70d.x;55;0,0157;55;0,0062
B66D;6-002.93;52;0,0149;64;0,0073
B66D;3-750;49;0,014;49;0,0056
B66D;1-204.2;48;0,0137;81;0,0092
