IC_CodeF;IC_Text;IC_ANZHDI;IC_ANZNDI;IC_AnzProzI
1-840.0;Diagnostische Punktion an Auge und Augenanhangsgebilden: Vordere Augenkammer;0;0;1
3-05c.0;Endosonographie der männlichen Geschlechtsorgane: Transrektal;0;0;1
3-131;Diskographie;0;0;1
3-13d.0;Urographie: Intravenös;0;0;1
3-13d.5;Urographie: Retrograd;0;0;1
3-13g;Urethrographie;0;0;1
3-200;Native Computertomographie des Schädels;0;0;1
3-203;Native Computertomographie von Wirbelsäule und Rückenmark;0;0;1
3-206;Native Computertomographie des Beckens;0;0;1
3-207;Native Computertomographie des Abdomens;0;0;1
3-222;Computertomographie des Thorax mit Kontrastmittel;0;0;1
3-225;Computertomographie des Abdomens mit Kontrastmittel;0;0;1
3-800;Native Magnetresonanztomographie des Schädels;0;0;1
3-802;Native Magnetresonanztomographie von Wirbelsäule und Rückenmark;0;0;1
3-820;Magnetresonanztomographie des Schädels mit Kontrastmittel;0;0;1
3-990;Computergestützte Bilddatenanalyse mit 3D-Auswertung;0;0;1
3-992;Intraoperative Anwendung der Verfahren;0;0;1
5-030.70;Zugang zum kraniozervikalen Übergang und zur Halswirbelsäule: HWS, ventral: 1 Segment;0;0;1
5-030.x;Zugang zum kraniozervikalen Übergang und zur Halswirbelsäule: Sonstige;0;0;1
5-032.00;Zugang zur Lendenwirbelsäule, zum Os sacrum und zum Os coccygis: LWS, dorsal: 1 Segment;0;0;1
5-032.01;Zugang zur Lendenwirbelsäule, zum Os sacrum und zum Os coccygis: LWS, dorsal: 2 Segmente;0;0;1
5-032.02;Zugang zur Lendenwirbelsäule, zum Os sacrum und zum Os coccygis: LWS, dorsal: Mehr als 2 Segmente;0;0;1
5-032.10;Zugang zur Lendenwirbelsäule, zum Os sacrum und zum Os coccygis: Flavektomie LWS: 1 Segment;0;0;1
5-032.11;Zugang zur Lendenwirbelsäule, zum Os sacrum und zum Os coccygis: Flavektomie LWS: 2 Segmente;0;0;1
5-032.20;Zugang zur Lendenwirbelsäule, zum Os sacrum und zum Os coccygis: Laminotomie LWS: 1 Segment;0;0;1
5-032.21;Zugang zur Lendenwirbelsäule, zum Os sacrum und zum Os coccygis: Laminotomie LWS: 2 Segmente;0;0;1
5-032.30;Zugang zur Lendenwirbelsäule, zum Os sacrum und zum Os coccygis: Hemilaminektomie LWS: 1 Segment;0;0;1
5-032.31;Zugang zur Lendenwirbelsäule, zum Os sacrum und zum Os coccygis: Hemilaminektomie LWS: 2 Segmente;0;0;1
5-032.40;Zugang zur Lendenwirbelsäule, zum Os sacrum und zum Os coccygis: Laminektomie LWS: 1 Segment;0;0;1
5-032.7;Zugang zur Lendenwirbelsäule, zum Os sacrum und zum Os coccygis: LWS, dorsolateral;0;0;1
5-032.8;Zugang zur Lendenwirbelsäule, zum Os sacrum und zum Os coccygis: Os sacrum und Os coccygis, dorsal;0;0;1
5-033.0;Inzision des Spinalkanals: Dekompression;0;0;1
5-036.6;Plastische Operationen an Rückenmark und Rückenmarkhäuten: Adhäsiolyse (Sekundäreingriff);0;0;1
5-036.8;Plastische Operationen an Rückenmark und Rückenmarkhäuten: Spinale Duraplastik;0;0;1
5-038.20;Operationen am spinalen Liquorsystem: Implantation oder Wechsel eines Katheters zur intrathekalen und/oder epiduralen Infusion: Temporärer Katheter zur Testinfusion;0;0;1
5-038.21;Operationen am spinalen Liquorsystem: Implantation oder Wechsel eines Katheters zur intrathekalen und/oder epiduralen Infusion: Permanenter Katheter zur Dauerinfusion;0;0;1
5-041.3;Exzision und Destruktion von (erkranktem) Gewebe von Nerven: Nerven Arm;0;0;1
5-041.4;Exzision und Destruktion von (erkranktem) Gewebe von Nerven: Nerven Hand;0;0;1
5-056.0;Neurolyse und Dekompression eines Nerven: Hirnnerven extrakraniell;0;0;1
5-056.40;Neurolyse und Dekompression eines Nerven: Nerven Hand: Offen chirurgisch;0;0;1
5-056.6;Neurolyse und Dekompression eines Nerven: Plexus lumbosacralis;0;0;1
5-056.x;Neurolyse und Dekompression eines Nerven: Sonstige;0;0;1
5-057.0;Neurolyse und Dekompression eines Nerven mit Transposition: Hirnnerven extrakraniell;0;0;1
5-065.0;Exzision des Ductus thyreoglossus: Exzision einer medianen Halszyste, ohne Resektion des medialen Zungenbeines;0;0;1
5-065.1;Exzision des Ductus thyreoglossus: Exzision einer medianen Halszyste, mit Resektion des medialen Zungenbeines;0;0;1
5-087.1;Dakryozystorhinostomie: Endonasal;0;0;1
5-091.31;Exzision und Destruktion von (erkranktem) Gewebe des Augenlides: Tiefe Exzision, histographisch kontrolliert (mikrographische Chirurgie): Mit Beteiligung der Lidkante;0;0;1
5-093.5;Korrekturoperation bei Entropium und Ektropium: Durch Verschiebe- oder Schwenkplastik;0;0;1
5-095.11;Naht des Augenlides: Verschluss tiefer Liddefekte: Mit Beteiligung der Lidkante;0;0;1
5-115;Naht der Konjunktiva;0;0;1
5-122.1;Operationen bei Pterygium: Exzision mit Bindehautplastik;0;0;1
5-122.3;Operationen bei Pterygium: Mit medikamentöser Rezidivprophylaxe;0;0;1
5-122.4;Operationen bei Pterygium: Exzision mit sonstiger Plastik oder freiem Transplantat;0;0;1
5-123.20;Exzision und Destruktion von (erkranktem) Gewebe der Kornea: Keratektomie: Superfiziell;0;0;1
5-125.00;Hornhauttransplantation und Keratoprothetik: Hornhauttransplantation, lamellär: Anterior;0;0;1
5-125.01;Hornhauttransplantation und Keratoprothetik: Hornhauttransplantation, lamellär: Posterior;0;0;1
5-125.10;Hornhauttransplantation und Keratoprothetik: Hornhauttransplantation, perforierend: Nicht HLA-typisiert;0;0;1
5-125.3;Hornhauttransplantation und Keratoprothetik: Austausch-Keratoplastik;0;0;1
5-131.01;Senkung des Augeninnendruckes durch filtrierende Operationen: Gedeckte Goniotrepanation oder Trabekulektomie: Mit Einbringen von Medikamenten zur Fibrosehemmung;0;0;1
5-131.40;Senkung des Augeninnendruckes durch filtrierende Operationen: Revision einer Sklerafistel: Revision eines Sickerkissens;0;0;1
5-131.42;Senkung des Augeninnendruckes durch filtrierende Operationen: Revision einer Sklerafistel: Öffnen eines Skleradeckelfadens;0;0;1
5-131.60;Senkung des Augeninnendruckes durch filtrierende Operationen: Filtrationsoperation mit Implantat: Mit Abfluss unter die Bindehaut;0;0;1
5-131.61;Senkung des Augeninnendruckes durch filtrierende Operationen: Filtrationsoperation mit Implantat: Mit Abfluss in den Kammerwinkel;0;0;1
5-132.1;Senkung des Augeninnendruckes durch Operationen am Corpus ciliare: Zyklokryotherapie;0;0;1
5-132.20;Senkung des Augeninnendruckes durch Operationen am Corpus ciliare: Zyklophotokoagulation: Offen chirurgisch;0;0;1
5-132.2x;Senkung des Augeninnendruckes durch Operationen am Corpus ciliare: Zyklophotokoagulation: Sonstige;0;0;1
5-133.0;Senkung des Augeninnendruckes durch Verbesserung der Kammerwasserzirkulation: Chirurgische Iridektomie;0;0;1
5-133.6;Senkung des Augeninnendruckes durch Verbesserung der Kammerwasserzirkulation: Laseriridotomie;0;0;1
5-133.9;Senkung des Augeninnendruckes durch Verbesserung der Kammerwasserzirkulation: Trabekuläre Shunt-Implantation;0;0;1
5-134.00;Senkung des Augeninnendruckes durch nicht filtrierende Operationen: Viskokanalostomie: Ohne Einbringen von Medikamenten zur Fibrosehemmung;0;0;1
5-134.2;Senkung des Augeninnendruckes durch nicht filtrierende Operationen: Viskokanaloplastik;0;0;1
5-137.4;Andere Operationen an der Iris: Lösung hinterer Synechien (zwischen Iris und Linse);0;0;1
5-138.10;Operationen an der Sklera: Naht der Sklera: Primäre Naht;0;0;1
5-139.0;Andere Operationen an Sklera, vorderer Augenkammer, Iris und Corpus ciliare: Parazentese;0;0;1
5-139.10;Andere Operationen an Sklera, vorderer Augenkammer, Iris und Corpus ciliare: Vorderkammerspülung: Ohne weitere Maßnahmen;0;0;1
5-139.11;Andere Operationen an Sklera, vorderer Augenkammer, Iris und Corpus ciliare: Vorderkammerspülung: Mit Entfernung von Silikonöl;0;0;1
5-139.12;Andere Operationen an Sklera, vorderer Augenkammer, Iris und Corpus ciliare: Vorderkammerspülung: Mit Einbringen von Medikamenten;0;0;1
5-139.2;Andere Operationen an Sklera, vorderer Augenkammer, Iris und Corpus ciliare: Einbringen von Gas in die Vorderkammer;0;0;1
5-139.x;Andere Operationen an Sklera, vorderer Augenkammer, Iris und Corpus ciliare: Sonstige;0;0;1
5-142.1;Kapsulotomie der Linse: Kapsulotomie, chirurgisch;0;0;1
5-144.25;Extrakapsuläre Extraktion der Linse [ECCE]: Linsenkernexpression und/oder -Aspiration über sklero-kornealen Zugang: Mit Einführung einer kammerwinkelgestützten Vorderkammerlinse;0;0;1
5-144.35;Extrakapsuläre Extraktion der Linse [ECCE]: Linsenkernverflüssigung [Phakoemulsifikation] über sklero-kornealen Zugang: Mit Einführung einer kammerwinkelgestützten Vorderkammerlinse;0;0;1
5-144.3a;Extrakapsuläre Extraktion der Linse [ECCE]: Linsenkernverflüssigung [Phakoemulsifikation] über sklero-kornealen Zugang: Mit Einführung einer kapselfixierten Hinterkammerlinse, monofokale Intraokularlinse;0;0;1
5-144.5a;Extrakapsuläre Extraktion der Linse [ECCE]: Linsenkernverflüssigung [Phakoemulsifikation] über kornealen Zugang: Mit Einführung einer kapselfixierten Hinterkammerlinse, monofokale Intraokularlinse;0;0;1
5-146.0k;(Sekundäre) Einführung und Wechsel einer alloplastischen Linse: Sekundäre Einführung bei aphakem Auge: Mit Einführung einer irisfixierten Hinterkammerlinse, Sonderform der Intraokularlinse;0;0;1
5-146.2b;(Sekundäre) Einführung und Wechsel einer alloplastischen Linse: Wechsel: Mit Einführung einer sulkusfixierten Hinterkammerlinse, monofokale Intraokularlinse;0;0;1
5-146.2k;(Sekundäre) Einführung und Wechsel einer alloplastischen Linse: Wechsel: Mit Einführung einer irisfixierten Hinterkammerlinse, Sonderform der Intraokularlinse;0;0;1
5-147.1;Revision und Entfernung einer alloplastischen Linse: Revision einer Hinterkammerlinse;0;0;1
5-152.2;Fixation der Netzhaut durch eindellende Operationen: Durch Cerclage;0;0;1
5-154.0;Andere Operationen zur Fixation der Netzhaut: Kryopexie;0;0;1
5-154.2;Andere Operationen zur Fixation der Netzhaut: Laser-Retinopexie;0;0;1
5-154.3;Andere Operationen zur Fixation der Netzhaut: Endotamponade (Gas);0;0;1
5-154.4;Andere Operationen zur Fixation der Netzhaut: Durch schwere Flüssigkeiten;0;0;1
5-155.0;Destruktion von erkranktem Gewebe an Retina und Choroidea: Durch Diathermie;0;0;1
5-155.1;Destruktion von erkranktem Gewebe an Retina und Choroidea: Durch Kryokoagulation;0;0;1
5-155.3;Destruktion von erkranktem Gewebe an Retina und Choroidea: Durch lokale Laserkoagulation;0;0;1
5-155.4;Destruktion von erkranktem Gewebe an Retina und Choroidea: Durch flächige Laserkoagulation;0;0;1
5-156.0;Andere Operationen an der Retina: Retinotomie;0;0;1
5-156.1;Andere Operationen an der Retina: Retinektomie;0;0;1
5-156.9;Andere Operationen an der Retina: Injektion von Medikamenten in den hinteren Augenabschnitt;0;0;1
5-158.10;Pars-plana-Vitrektomie: Ohne chirurgische Manipulation der Netzhaut: Elektrolytlösung;0;0;1
5-158.11;Pars-plana-Vitrektomie: Ohne chirurgische Manipulation der Netzhaut: Luft;0;0;1
5-158.12;Pars-plana-Vitrektomie: Ohne chirurgische Manipulation der Netzhaut: Andere Gase;0;0;1
5-158.13;Pars-plana-Vitrektomie: Ohne chirurgische Manipulation der Netzhaut: Silikonölimplantation;0;0;1
5-158.14;Pars-plana-Vitrektomie: Ohne chirurgische Manipulation der Netzhaut: Silikonölwechsel/-auffüllung;0;0;1
5-158.15;Pars-plana-Vitrektomie: Ohne chirurgische Manipulation der Netzhaut: Silikonölentfernung;0;0;1
5-158.16;Pars-plana-Vitrektomie: Ohne chirurgische Manipulation der Netzhaut: Medikamente;0;0;1
5-158.20;Pars-plana-Vitrektomie: Mit Entfernung epiretinaler Membranen: Elektrolytlösung;0;0;1
5-158.21;Pars-plana-Vitrektomie: Mit Entfernung epiretinaler Membranen: Luft;0;0;1
5-158.22;Pars-plana-Vitrektomie: Mit Entfernung epiretinaler Membranen: Andere Gase;0;0;1
5-158.23;Pars-plana-Vitrektomie: Mit Entfernung epiretinaler Membranen: Silikonölimplantation;0;0;1
5-158.24;Pars-plana-Vitrektomie: Mit Entfernung epiretinaler Membranen: Silikonölwechsel/-auffüllung;0;0;1
5-158.25;Pars-plana-Vitrektomie: Mit Entfernung epiretinaler Membranen: Silikonölentfernung;0;0;1
5-158.26;Pars-plana-Vitrektomie: Mit Entfernung epiretinaler Membranen: Medikamente;0;0;1
5-158.40;Pars-plana-Vitrektomie: Mit Entfernung netzhautabhebender Membranen: Elektrolytlösung;0;0;1
5-158.41;Pars-plana-Vitrektomie: Mit Entfernung netzhautabhebender Membranen: Luft;0;0;1
5-158.42;Pars-plana-Vitrektomie: Mit Entfernung netzhautabhebender Membranen: Andere Gase;0;0;1
5-158.43;Pars-plana-Vitrektomie: Mit Entfernung netzhautabhebender Membranen: Silikonölimplantation;0;0;1
5-158.44;Pars-plana-Vitrektomie: Mit Entfernung netzhautabhebender Membranen: Silikonölwechsel/-auffüllung;0;0;1
5-158.45;Pars-plana-Vitrektomie: Mit Entfernung netzhautabhebender Membranen: Silikonölentfernung;0;0;1
5-158.46;Pars-plana-Vitrektomie: Mit Entfernung netzhautabhebender Membranen: Medikamente;0;0;1
5-158.x0;Pars-plana-Vitrektomie: Sonstige: Elektrolytlösung;0;0;1
5-158.x2;Pars-plana-Vitrektomie: Sonstige: Andere Gase;0;0;1
5-159.4;Vitrektomie über anderen Zugang und andere Operationen am Corpus vitreum: Nahtlose transkonjunktivale Vitrektomie mit Einmalinstrumenten;0;0;1
5-159.x0;Vitrektomie über anderen Zugang und andere Operationen am Corpus vitreum: Sonstige: Elektrolytlösung;0;0;1
5-181.9;Exzision und Destruktion von erkranktem Gewebe des äußeren Ohres: Exzision und/oder Destruktion am knöchernen äußeren Gehörgang;0;0;1
5-184.2;Plastische Korrektur abstehender Ohren: Durch Korrektur des Ohrknorpels und Exzision von Weichteilen;0;0;1
5-185.0;Konstruktion und Rekonstruktion des äußeren Gehörganges: Erweiterung (z.B. bei Gehörgangsstenose);0;0;1
5-185.1;Konstruktion und Rekonstruktion des äußeren Gehörganges: Konstruktion eines (nicht bestehenden) äußeren Gehörganges (z.B. bei Atresie);0;0;1
5-185.2;Konstruktion und Rekonstruktion des äußeren Gehörganges: Rekonstruktion eines (bestehenden) äußeren Gehörganges;0;0;1
5-189.0;Andere Operationen am äußeren Ohr: Entnahme von Ohrknorpel zur Transplantation;0;0;1
5-194.0;Myringoplastik [Tympanoplastik Typ I]: Endaural;0;0;1
5-194.1;Myringoplastik [Tympanoplastik Typ I]: Retroaurikulär;0;0;1
5-195.90;Tympanoplastik (Verschluss einer Trommelfellperforation und Rekonstruktion der Gehörknöchelchen): Tympanoplastik Typ II bis V: Ohne Implantation einer Prothese;0;0;1
5-195.91;Tympanoplastik (Verschluss einer Trommelfellperforation und Rekonstruktion der Gehörknöchelchen): Tympanoplastik Typ II bis V: Mit Implantation einer autogenen Prothese (z.B. Auto-Ossikel);0;0;1
5-195.92;Tympanoplastik (Verschluss einer Trommelfellperforation und Rekonstruktion der Gehörknöchelchen): Tympanoplastik Typ II bis V: Mit Implantation einer alloplastischen Prothese;0;0;1
5-195.a0;Tympanoplastik (Verschluss einer Trommelfellperforation und Rekonstruktion der Gehörknöchelchen): Tympanoplastik mit Attikotomie oder Attikoantrotomie: Ohne Implantation einer Prothese;0;0;1
5-195.a1;Tympanoplastik (Verschluss einer Trommelfellperforation und Rekonstruktion der Gehörknöchelchen): Tympanoplastik mit Attikotomie oder Attikoantrotomie: Mit Implantation einer autogenen Prothese (z.B. Auto-Ossikel);0;0;1
5-195.a2;Tympanoplastik (Verschluss einer Trommelfellperforation und Rekonstruktion der Gehörknöchelchen): Tympanoplastik mit Attikotomie oder Attikoantrotomie: Mit Implantation einer alloplastischen Prothese;0;0;1
5-195.b0;Tympanoplastik (Verschluss einer Trommelfellperforation und Rekonstruktion der Gehörknöchelchen): Tympanoplastik mit Antrotomie oder Mastoidektomie: Ohne Implantation einer Prothese;0;0;1
5-195.b2;Tympanoplastik (Verschluss einer Trommelfellperforation und Rekonstruktion der Gehörknöchelchen): Tympanoplastik mit Antrotomie oder Mastoidektomie: Mit Implantation einer alloplastischen Prothese;0;0;1
5-195.b3;Tympanoplastik (Verschluss einer Trommelfellperforation und Rekonstruktion der Gehörknöchelchen): Tympanoplastik mit Antrotomie oder Mastoidektomie: Mit Implantation einer allogenen oder xenogenen Prothese (z.B. Homoio-Ossikel);0;0;1
5-195.c2;Tympanoplastik (Verschluss einer Trommelfellperforation und Rekonstruktion der Gehörknöchelchen): Tympanoplastik mit Anlage einer Ohrradikalhöhle: Mit Implantation einer alloplastischen Prothese;0;0;1
5-197.2;Stapesplastik: Mit Implantation einer alloplastischen Prothese (z.B. Piston);0;0;1
5-200.4;Parazentese [Myringotomie]: Ohne Legen einer Paukendrainage;0;0;1
5-200.5;Parazentese [Myringotomie]: Mit Einlegen einer Paukendrainage;0;0;1
5-201;Entfernung einer Paukendrainage;0;0;1
5-202.2;Inzision an Warzenfortsatz und Mittelohr: Explorative Tympanotomie;0;0;1
5-203.0;Mastoidektomie: Einfache Mastoidektomie;0;0;1
5-203.1;Mastoidektomie: Radikale Mastoidektomie [Anlage einer Ohrradikalhöhle];0;0;1
5-203.70;Mastoidektomie: Mit Freilegung des Fazialiskanals: Ohne Dekompression des Nerven;0;0;1
5-204.0;Rekonstruktion des Mittelohres: Verkleinerung der Radikalhöhle;0;0;1
5-204.2;Rekonstruktion des Mittelohres: Rekonstruktion der hinteren Gehörgangswand;0;0;1
5-208.1;Inzision [Eröffnung] und Destruktion [Ausschaltung] des Innenohres: Dekompression oder Drainage des Saccus endolymphaticus (mit Shunt);0;0;1
5-209.x;Andere Operationen am Mittel- und Innenohr: Sonstige;0;0;1
5-210.1;Operative Behandlung einer Nasenblutung: Elektrokoagulation;0;0;1
5-210.4;Operative Behandlung einer Nasenblutung: Ligatur einer Arterie (A. maxillaris oder A. ethmoidalis);0;0;1
5-211.41;Inzision der Nase: Durchtrennung von Synechien: Mit Einnähen von Septumstützfolien;0;0;1
5-212.2;Exzision und Destruktion von erkranktem Gewebe der Nase: Exzision an der inneren Nase, endonasal;0;0;1
5-214.0;Submuköse Resektion und plastische Rekonstruktion des Nasenseptums: Submuköse Resektion;0;0;1
5-214.3;Submuköse Resektion und plastische Rekonstruktion des Nasenseptums: Septumunterfütterung (z.B. bei Ozaena);0;0;1
5-214.4;Submuköse Resektion und plastische Rekonstruktion des Nasenseptums: Verschluss einer Septumperforation mit Schleimhaut-Verschiebelappen;0;0;1
5-214.5;Submuköse Resektion und plastische Rekonstruktion des Nasenseptums: Plastische Korrektur ohne Resektion;0;0;1
5-214.6;Submuköse Resektion und plastische Rekonstruktion des Nasenseptums: Plastische Korrektur mit Resektion;0;0;1
5-214.70;Submuköse Resektion und plastische Rekonstruktion des Nasenseptums: Plastische Rekonstruktion des Nasenseptums: Mit lokalen autogenen Transplantaten (Austauschplastik);0;0;1
5-215.00;Operationen an der unteren Nasenmuschel [Concha nasalis]: Destruktion: Diathermie;0;0;1
5-215.01;Operationen an der unteren Nasenmuschel [Concha nasalis]: Destruktion: Kryokoagulation;0;0;1
5-215.02;Operationen an der unteren Nasenmuschel [Concha nasalis]: Destruktion: Laserkoagulation;0;0;1
5-215.1;Operationen an der unteren Nasenmuschel [Concha nasalis]: Konchotomie und Abtragung von hinteren Enden;0;0;1
5-215.2;Operationen an der unteren Nasenmuschel [Concha nasalis]: Konchektomie;0;0;1
5-215.3;Operationen an der unteren Nasenmuschel [Concha nasalis]: Submuköse Resektion;0;0;1
5-215.4;Operationen an der unteren Nasenmuschel [Concha nasalis]: Lateralisation;0;0;1
5-215.5;Operationen an der unteren Nasenmuschel [Concha nasalis]: Medialisation;0;0;1
5-215.x;Operationen an der unteren Nasenmuschel [Concha nasalis]: Sonstige;0;0;1
5-216.0;Reposition einer Nasenfraktur: Geschlossen;0;0;1
5-216.1;Reposition einer Nasenfraktur: Offen, endonasal;0;0;1
5-217.0;Plastische Rekonstruktion der äußeren Nase: Nasensteg;0;0;1
5-217.2;Plastische Rekonstruktion der äußeren Nase: Nasenrücken;0;0;1
5-218.00;Plastische Rekonstruktion der inneren und äußeren Nase [Septorhinoplastik]: Septorhinoplastik mit Korrektur des Knorpels: Mit lokalen autogenen Transplantaten;0;0;1
5-218.10;Plastische Rekonstruktion der inneren und äußeren Nase [Septorhinoplastik]: Septorhinoplastik mit Korrektur des Knochens: Mit lokalen autogenen Transplantaten;0;0;1
5-218.20;Plastische Rekonstruktion der inneren und äußeren Nase [Septorhinoplastik]: Septorhinoplastik mit Korrektur des Knorpels und Knochens: Mit lokalen autogenen Transplantaten;0;0;1
5-218.21;Plastische Rekonstruktion der inneren und äußeren Nase [Septorhinoplastik]: Septorhinoplastik mit Korrektur des Knorpels und Knochens: Mit distalen autogenen Transplantaten;0;0;1
5-218.22;Plastische Rekonstruktion der inneren und äußeren Nase [Septorhinoplastik]: Septorhinoplastik mit Korrektur des Knorpels und Knochens: Mit allogenen oder xenogenen Transplantaten;0;0;1
5-218.40;Plastische Rekonstruktion der inneren und äußeren Nase [Septorhinoplastik]: Komplexe plastische Rekonstruktion der inneren und äußeren Nase: Mit lokalen autogenen Transplantaten;0;0;1
5-220.2;Nasennebenhöhlenpunktion: Kieferhöhlenpunktion über Fossa canina;0;0;1
5-221.0;Operationen an der Kieferhöhle: Fensterung über unteren Nasengang;0;0;1
5-221.1;Operationen an der Kieferhöhle: Fensterung über mittleren Nasengang;0;0;1
5-221.4;Operationen an der Kieferhöhle: Radikaloperation (z.B. Operation nach Caldwell-Luc);0;0;1
5-221.6;Operationen an der Kieferhöhle: Endonasal;0;0;1
5-221.7;Operationen an der Kieferhöhle: Osteoplastische Operation, transoral;0;0;1
5-222.0;Operation am Siebbein und an der Keilbeinhöhle: Infundibulotomie;0;0;1
5-222.20;Operation am Siebbein und an der Keilbeinhöhle: Ethmoidektomie, endonasal: Ohne Darstellung der Schädelbasis;0;0;1
5-222.21;Operation am Siebbein und an der Keilbeinhöhle: Ethmoidektomie, endonasal: Mit Darstellung der Schädelbasis;0;0;1
5-222.4;Operation am Siebbein und an der Keilbeinhöhle: Sphenoidotomie, endonasal;0;0;1
5-223.5;Operationen an der Stirnhöhle: Endonasale Stirnhöhlenoperation;0;0;1
5-224.0;Operationen an mehreren Nasennebenhöhlen: Sanierung der Sinus maxillaris et ethmoidalis, kombiniert endonasal und transantral (Luc-de Lima);0;0;1
5-224.2;Operationen an mehreren Nasennebenhöhlen: Sanierung der Sinus maxillaris, ethmoidalis et sphenoidalis, transmaxillo-ethmoidal;0;0;1
5-224.3;Operationen an mehreren Nasennebenhöhlen: Ethmoidsphenoidektomie, endonasal;0;0;1
5-224.4;Operationen an mehreren Nasennebenhöhlen: Mehrere Nasennebenhöhlen, radikal;0;0;1
5-224.63;Operationen an mehreren Nasennebenhöhlen: Mehrere Nasennebenhöhlen, endonasal: Mit Darstellung der Schädelbasis (endonasale Pansinusoperation);0;0;1
5-225.4;Plastische Rekonstruktion der Nasennebenhöhlen: Verschluss einer alveoloantralen Fistel;0;0;1
5-225.5;Plastische Rekonstruktion der Nasennebenhöhlen: Verschluss einer oroantralen Fistel;0;0;1
5-229;Andere Operationen an den Nasennebenhöhlen;0;0;1
5-230.1;Zahnextraktion: Mehrwurzeliger Zahn;0;0;1
5-230.2;Zahnextraktion: Mehrere Zähne eines Quadranten;0;0;1
5-230.3;Zahnextraktion: Mehrere Zähne verschiedener Quadranten;0;0;1
5-231.00;Operative Zahnentfernung (durch Osteotomie): Tief zerstörter Zahn: Ein Zahn;0;0;1
5-231.01;Operative Zahnentfernung (durch Osteotomie): Tief zerstörter Zahn: Mehrere Zähne eines Quadranten;0;0;1
5-231.02;Operative Zahnentfernung (durch Osteotomie): Tief zerstörter Zahn: Mehrere Zähne eines Kiefers;0;0;1
5-231.03;Operative Zahnentfernung (durch Osteotomie): Tief zerstörter Zahn: Mehrere Zähne beider Kiefer;0;0;1
5-231.20;Operative Zahnentfernung (durch Osteotomie): Vollständig retinierter oder verlagerter (impaktierter) Zahn: Ein Zahn;0;0;1
5-231.22;Operative Zahnentfernung (durch Osteotomie): Vollständig retinierter oder verlagerter (impaktierter) Zahn: Mehrere Zähne eines Kiefers;0;0;1
5-231.23;Operative Zahnentfernung (durch Osteotomie): Vollständig retinierter oder verlagerter (impaktierter) Zahn: Mehrere Zähne beider Kiefer;0;0;1
5-231.52;Operative Zahnentfernung (durch Osteotomie): Entfernung einer frakturierten Wurzel oder Radix relicta: Mehrere Zähne eines Kiefers;0;0;1
5-231.53;Operative Zahnentfernung (durch Osteotomie): Entfernung einer frakturierten Wurzel oder Radix relicta: Mehrere Zähne beider Kiefer;0;0;1
5-232.13;Zahnsanierung durch Füllung: Compositeadhäsive Füllungstechnik: Mehrere Zähne beider Kiefer;0;0;1
5-240.2;Inzision des Zahnfleisches und Osteotomie des Alveolarkammes: Osteotomie des Alveolarkammes [Alveolotomie];0;0;1
5-241.0;Gingivaplastik: Lappenoperation;0;0;1
5-241.3;Gingivaplastik: Mit alloplastischem Implantat;0;0;1
5-242.0;Andere Operationen am Zahnfleisch: Kürettage von Zahnfleischtaschen;0;0;1
5-242.2;Andere Operationen am Zahnfleisch: Exzision von erkranktem Gewebe;0;0;1
5-243.0;Exzision einer odontogenen pathologischen Veränderung des Kiefers: Am Oberkiefer ohne Eröffnung der Kieferhöhle;0;0;1
