pr_Pepp;pr_Code;pr_FaelleAnzahl;pr_FaelleAnteil;pr_NennungenAnzahl;pr_NennungenAnteil
PA03A;8-390.0;8;0,0009;8;0,0001
PA03A;8-771;8;0,0009;8;0,0001
PA03A;9-606.g;8;0,0009;10;0,0001
PA03A;9-606.m;8;0,0009;9;0,0001
PA03A;9-614.2g;8;0,0009;12;0,0001
PA03A;9-615.2k;8;0,0009;9;0,0001
PA03A;9-616.25;8;0,0009;9;0,0001
PA03A;9-616.28;8;0,0009;8;0,0001
PA03A;9-616.2r;8;0,0009;16;0,0002
PA03A;9-981.3;8;0,0009;9;0,0001
PA03A;1-208.6;7;0,0008;7;0,0001
PA03A;8-548.0;7;0,0008;7;0,0001
PA03A;8-930;7;0,0008;8;0,0001
PA03A;9-606.k;7;0,0008;8;0,0001
PA03A;9-615.14;7;0,0008;7;0,0001
PA03A;9-615.2j;7;0,0008;8;0,0001
PA03A;9-615.2m;7;0,0008;8;0,0001
PA03A;9-616.12;7;0,0008;7;0,0001
PA03A;9-616.27;7;0,0008;9;0,0001
PA03A;9-647.1;7;0,0008;8;0,0001
PA03A;9-648.00;7;0,0008;8;0,0001
PA03A;9-984.3;7;0,0008;7;0,0001
PA03A;1-612;6;0,0007;6;0,0001
PA03A;1-711;6;0,0007;6;0,0001
PA03A;1-790;6;0,0007;10;0,0001
PA03A;3-206;6;0,0007;6;0,0001
PA03A;9-614.2k;6;0,0007;6;0,0001
PA03A;9-615.2n;6;0,0007;6;0,0001
PA03A;9-641.04;6;0,0007;8;0,0001
PA03A;1-650.1;5;0,0006;5;0,00
PA03A;3-052;5;0,0006;5;0,00
PA03A;3-226;5;0,0006;5;0,00
PA03A;5-900.04;5;0,0006;5;0,00
PA03A;8-020.y;5;0,0006;5;0,00
PA03A;8-133.0;5;0,0006;6;0,0001
PA03A;8-191.00;5;0,0006;21;0,0002
PA03A;8-191.5;5;0,0006;5;0,00
PA03A;9-643.7;5;0,0006;5;0,00
PA03A;9-647.4;5;0,0006;5;0,00
PA03A;1-208.2;4;0,0005;6;0,0001
PA03A;1-653;4;0,0005;4;0,00
PA03A;1-791;4;0,0005;4;0,00
PA03A;3-701;4;0,0005;4;0,00
PA03A;3-740;4;0,0005;5;0,00
PA03A;3-821;4;0,0005;4;0,00
PA03A;3-825;4;0,0005;4;0,00
PA03A;3-826;4;0,0005;5;0,00
PA03A;8-390.1;4;0,0005;4;0,00
PA03A;9-500.0;4;0,0005;4;0,00
PA03A;9-605.6;4;0,0005;5;0,00
PA03A;9-614.2p;4;0,0005;4;0,00
PA03A;9-616.13;4;0,0005;4;0,00
PA03A;9-616.2g;4;0,0005;5;0,00
PA03A;9-624.2;4;0,0005;5;0,00
PA03A;9-641.03;4;0,0005;4;0,00
PA03A;9-643.4;4;0,0005;4;0,00
PA03A;9-647.7;4;0,0005;4;0,00
PA03A;9-647.u;4;0,0005;5;0,00
PA03B;9-980.0;20054;0,8309;31578;0,1248
PA03B;9-606.0;14830;0,6145;37230;0,1471
PA03B;9-980.1;11895;0,4929;16001;0,0632
PA03B;9-605.0;11446;0,4743;30388;0,1201
PA03B;9-606.1;9847;0,408;21258;0,084
PA03B;9-604;8098;0,3355;13532;0,0535
PA03B;9-606.2;5714;0,2368;10137;0,0401
PA03B;9-614.20;5560;0,2304;9722;0,0384
PA03B;9-614.0;4176;0,173;6668;0,0264
PA03B;9-605.1;3617;0,1499;6378;0,0252
PA03B;9-614.10;3600;0,1492;5752;0,0227
PA03B;9-606.3;3051;0,1264;4672;0,0185
PA03B;9-615.20;2829;0,1172;4739;0,0187
PA03B;1-207.0;2671;0,1107;2958;0,0117
PA03B;9-614.21;2582;0,107;3946;0,0156
PA03B;9-615.10;2049;0,0849;2989;0,0118
PA03B;1-903;1905;0,0789;2019;0,008
PA03B;9-615.0;1810;0,075;2791;0,011
PA03B;9-606.4;1590;0,0659;2274;0,009
PA03B;9-615.21;1462;0,0606;2049;0,0081
PA03B;3-800;1414;0,0586;1450;0,0057
PA03B;9-614.22;1282;0,0531;1708;0,0068
PA03B;9-640.00;1149;0,0476;1532;0,0061
PA03B;9-605.2;1081;0,0448;1566;0,0062
PA03B;3-200;1028;0,0426;1052;0,0042
PA03B;9-640.01;919;0,0381;1239;0,0049
PA03B;9-606.5;881;0,0365;1184;0,0047
PA03B;9-981.1;836;0,0346;1070;0,0042
PA03B;9-615.22;776;0,0322;987;0,0039
PA03B;9-614.11;761;0,0315;887;0,0035
PA03B;9-646.0;676;0,028;698;0,0028
PA03B;9-614.23;623;0,0258;807;0,0032
PA03B;3-820;600;0,0249;605;0,0024
PA03B;9-981.0;591;0,0245;793;0,0031
PA03B;3-990;489;0,0203;518;0,002
PA03B;9-615.11;480;0,0199;511;0,002
PA03B;9-606.6;468;0,0194;588;0,0023
PA03B;9-615.23;439;0,0182;527;0,0021
PA03B;9-640.11;410;0,017;755;0,003
PA03B;9-641.11;399;0,0165;677;0,0027
PA03B;6-006.a3;370;0,0153;372;0,0015
PA03B;9-640.12;337;0,014;1787;0,0071
PA03B;9-614.24;316;0,0131;390;0,0015
PA03B;9-641.10;314;0,013;689;0,0027
PA03B;9-640.02;310;0,0128;337;0,0013
PA03B;9-606.7;299;0,0124;357;0,0014
PA03B;9-982.0;298;0,0123;457;0,0018
PA03B;9-980.3;291;0,0121;377;0,0015
PA03B;9-605.3;275;0,0114;367;0,0015
PA03B;9-640.10;268;0,0111;352;0,0014
PA03B;9-645.03;263;0,0109;370;0,0015
PA03B;9-646.1;254;0,0105;271;0,0011
PA03B;6-006.a1;250;0,0104;255;0,001
PA03B;6-006.a0;224;0,0093;233;0,0009
PA03B;9-615.24;202;0,0084;255;0,001
PA03B;1-204.2;195;0,0081;198;0,0008
PA03B;9-614.12;180;0,0075;213;0,0008
PA03B;9-982.1;172;0,0071;258;0,001
PA03B;8-630.3;171;0,0071;1029;0,0041
PA03B;9-624.0;168;0,007;425;0,0017
PA03B;9-606.8;165;0,0068;194;0,0008
PA03B;9-614.25;157;0,0065;178;0,0007
PA03B;9-640.03;147;0,0061;147;0,0006
PA03B;9-615.25;127;0,0053;151;0,0006
PA03B;9-616.20;125;0,0052;172;0,0007
PA03B;9-606.9;123;0,0051;135;0,0005
PA03B;8-630.2;122;0,0051;125;0,0005
PA03B;9-615.12;114;0,0047;116;0,0005
PA03B;9-616.10;106;0,0044;128;0,0005
PA03B;3-993;101;0,0042;104;0,0004
PA03B;9-641.01;100;0,0041;183;0,0007
PA03B;9-614.26;99;0,0041;120;0,0005
PA03B;9-646.2;99;0,0041;103;0,0004
PA03B;9-606.a;98;0,0041;116;0,0005
PA03B;6-006.a2;97;0,004;98;0,0004
PA03B;9-641.12;91;0,0038;123;0,0005
PA03B;9-641.14;90;0,0037;161;0,0006
PA03B;9-625.1;89;0,0037;164;0,0006
PA03B;9-616.0;84;0,0035;104;0,0004
PA03B;9-625.2;84;0,0035;133;0,0005
PA03B;9-605.4;79;0,0033;87;0,0003
PA03B;9-641.00;79;0,0033;98;0,0004
PA03B;6-006.a4;78;0,0032;78;0,0003
PA03B;9-624.1;78;0,0032;111;0,0004
PA03B;9-614.27;77;0,0032;86;0,0003
PA03B;9-645.13;77;0,0032;83;0,0003
PA03B;9-625.0;76;0,0031;109;0,0004
PA03B;9-615.26;74;0,0031;83;0,0003
PA03B;9-616.21;71;0,0029;88;0,0003
PA03B;6-006.a5;67;0,0028;67;0,0003
PA03B;9-606.b;59;0,0024;66;0,0003
PA03B;9-606.c;57;0,0024;62;0,0002
PA03B;9-645.04;57;0,0024;66;0,0003
PA03B;9-606.r;55;0,0023;151;0,0006
PA03B;9-614.28;54;0,0022;70;0,0003
PA03B;1-632.0;53;0,0022;56;0,0002
PA03B;9-625.3;53;0,0022;72;0,0003
PA03B;3-84x;50;0,0021;50;0,0002
PA03B;9-615.28;50;0,0021;54;0,0002
PA03B;9-614.29;45;0,0019;53;0,0002
PA03B;9-615.27;42;0,0017;51;0,0002
PA03B;3-802;40;0,0017;43;0,0002
PA03B;9-606.e;40;0,0017;50;0,0002
PA03B;9-606.f;40;0,0017;57;0,0002
PA03B;9-641.13;40;0,0017;47;0,0002
PA03B;9-984.5;40;0,0017;42;0,0002
PA03B;1-206;39;0,0016;83;0,0003
PA03B;9-606.d;39;0,0016;45;0,0002
PA03B;9-614.13;39;0,0016;42;0,0002
PA03B;1-207.2;38;0,0016;51;0,0002
PA03B;9-615.13;37;0,0015;37;0,0001
PA03B;9-606.h;35;0,0015;47;0,0002
PA03B;9-648.00;35;0,0015;47;0,0002
PA03B;3-222;34;0,0014;34;0,0001
PA03B;9-606.g;34;0,0014;38;0,0002
PA03B;9-647.1;34;0,0014;35;0,0001
PA03B;9-984.4;34;0,0014;35;0,0001
PA03B;3-05d;33;0,0014;35;0,0001
PA03B;3-808;32;0,0013;32;0,0001
PA03B;9-647.u;32;0,0013;38;0,0002
PA03B;1-440.a;31;0,0013;31;0,0001
PA03B;9-616.22;31;0,0013;33;0,0001
PA03B;3-225;30;0,0012;30;0,0001
PA03B;9-625.4;30;0,0012;40;0,0002
PA03B;9-642;30;0,0012;114;0,0005
PA03B;1-205;28;0,0012;31;0,0001
PA03B;9-615.29;28;0,0012;30;0,0001
PA03B;9-616.11;28;0,0012;29;0,0001
PA03B;9-647.0;28;0,0012;56;0,0002
PA03B;9-647.6;27;0,0011;27;0,0001
PA03B;9-614.2a;25;0,001;33;0,0001
PA03B;9-980.4;25;0,001;28;0,0001
PA03B;9-647.2;24;0,001;27;0,0001
PA03B;9-647.3;24;0,001;24;0,0001
PA03B;1-242;23;0,001;25;0,0001
PA03B;3-203;23;0,001;23;0,0001
PA03B;9-605.5;23;0,001;25;0,0001
PA03B;9-615.2b;22;0,0009;25;0,0001
PA03B;3-806;21;0,0009;22;0,0001
PA03B;1-610.0;20;0,0008;22;0,0001
PA03B;3-220;20;0,0008;20;0,0001
PA03B;6-006.a7;20;0,0008;20;0,0001
PA03B;9-606.j;20;0,0008;24;0,0001
PA03B;9-606.k;20;0,0008;22;0,0001
PA03B;9-645.05;20;0,0008;20;0,0001
PA03B;9-625.5;19;0,0008;21;0,0001
PA03B;9-647.4;19;0,0008;19;0,0001
PA03B;1-710;18;0,0007;25;0,0001
PA03B;9-614.14;18;0,0007;18;0,0001
PA03B;9-614.2c;18;0,0007;19;0,0001
PA03B;9-614.2d;18;0,0007;21;0,0001
PA03B;9-615.2a;18;0,0007;20;0,0001
PA03B;9-615.2r;18;0,0007;36;0,0001
PA03B;9-645.14;18;0,0007;18;0,0001
PA03B;1-208.2;17;0,0007;20;0,0001
PA03B;3-205;16;0,0007;17;0,0001
PA03B;9-606.m;16;0,0007;18;0,0001
PA03B;9-641.02;16;0,0007;18;0,0001
PA03B;9-647.7;16;0,0007;17;0,0001
PA03B;9-647.a;16;0,0007;16;0,0001
PA03B;3-994;15;0,0006;15;0,0001
PA03B;9-624.2;15;0,0006;18;0,0001
PA03B;8-560.x;14;0,0006;14;0,0001
PA03B;9-615.2c;14;0,0006;15;0,0001
PA03B;9-616.12;14;0,0006;14;0,0001
PA03B;9-616.23;14;0,0006;15;0,0001
PA03B;9-647.8;14;0,0006;14;0,0001
PA03B;1-612;13;0,0005;15;0,0001
PA03B;9-625.6;13;0,0005;18;0,0001
PA03B;3-05c.0;12;0,0005;12;0,00
PA03B;8-632.0;12;0,0005;12;0,00
PA03B;8-632.1;12;0,0005;159;0,0006
PA03B;9-606.n;12;0,0005;12;0,00
PA03B;9-614.2b;12;0,0005;12;0,00
PA03B;9-647.5;12;0,0005;13;0,0001
PA03B;9-647.d;12;0,0005;12;0,00
PA03B;9-648.11;12;0,0005;12;0,00
PA03B;9-981.3;12;0,0005;12;0,00
PA03B;3-05b.0;11;0,0005;11;0,00
PA03B;3-823;11;0,0005;11;0,00
PA03B;6-006.a6;11;0,0005;11;0,00
PA03B;9-606.p;11;0,0005;12;0,00
PA03B;9-614.2r;11;0,0005;19;0,0001
PA03B;9-646.3;11;0,0005;11;0,00
PA03B;1-208.6;10;0,0004;10;0,00
PA03B;1-791;10;0,0004;10;0,00
PA03B;8-171.0;10;0,0004;10;0,00
PA03B;8-900;10;0,0004;11;0,00
PA03B;9-606.q;10;0,0004;11;0,00
PA03B;1-653;9;0,0004;9;0,00
PA03B;3-035;9;0,0004;11;0,00
PA03B;3-202;9;0,0004;9;0,00
PA03B;3-226;9;0,0004;9;0,00
PA03B;3-228;9;0,0004;9;0,00
PA03B;3-701;9;0,0004;9;0,00
PA03B;9-614.2e;9;0,0004;12;0,00
PA03B;9-615.14;9;0,0004;9;0,00
PA03B;9-647.9;9;0,0004;9;0,00
PA03B;9-647.b;9;0,0004;9;0,00
PA03B;9-647.c;9;0,0004;9;0,00
PA03B;1-208.0;8;0,0003;8;0,00
PA03B;3-100.0;8;0,0003;9;0,00
PA03B;3-80x;8;0,0003;8;0,00
PA03B;9-615.2e;8;0,0003;8;0,00
PA03B;9-980.5;8;0,0003;29;0,0001
PA03B;9-982.3;8;0,0003;8;0,00
PA03B;1-440.9;7;0,0003;7;0,00
PA03B;1-444.7;7;0,0003;7;0,00
PA03B;1-650.1;7;0,0003;7;0,00
PA03B;1-650.2;7;0,0003;7;0,00
PA03B;3-221;7;0,0003;7;0,00
PA03B;9-605.6;7;0,0003;7;0,00
PA03B;9-616.13;7;0,0003;7;0,00
PA03B;9-641.04;7;0,0003;7;0,00
PA03B;9-647.e;7;0,0003;7;0,00
PA03B;1-207.x;6;0,0002;6;0,00
PA03B;1-610.1;6;0,0002;6;0,00
PA03B;1-670;6;0,0002;6;0,00
PA03B;9-614.2f;6;0,0002;7;0,00
PA03B;9-614.2g;6;0,0002;6;0,00
PA03B;9-614.2k;6;0,0002;6;0,00
PA03B;9-615.2d;6;0,0002;7;0,00
PA03B;9-615.2g;6;0,0002;6;0,00
PA03B;1-611.0;5;0,0002;6;0,00
PA03B;1-790;5;0,0002;7;0,00
PA03B;3-206;5;0,0002;6;0,00
PA03B;3-821;5;0,0002;5;0,00
PA03B;3-828;5;0,0002;5;0,00
PA03B;3-82a;5;0,0002;5;0,00
PA03B;6-006.a9;5;0,0002;5;0,00
PA03B;9-615.2m;5;0,0002;5;0,00
PA03B;9-616.24;5;0,0002;6;0,00
PA03B;9-616.2r;5;0,0002;5;0,00
PA03B;9-643.0;5;0,0002;5;0,00
PA03B;9-647.h;5;0,0002;5;0,00
PA03B;9-647.m;5;0,0002;5;0,00
PA03B;9-648.01;5;0,0002;5;0,00
PA03B;1-661;4;0,0002;4;0,00
PA03B;1-711;4;0,0002;4;0,00
PA03B;3-030;4;0,0002;4;0,00
PA03B;3-052;4;0,0002;5;0,00
PA03B;3-805;4;0,0002;4;0,00
PA03B;3-825;4;0,0002;4;0,00
PA03B;3-826;4;0,0002;4;0,00
PA03B;5-232.00;4;0,0002;4;0,00
PA03B;5-232.10;4;0,0002;4;0,00
PA03B;5-900.04;4;0,0002;4;0,00
PA03B;6-006.a8;4;0,0002;4;0,00
PA03B;8-191.00;4;0,0002;4;0,00
PA03B;9-320;4;0,0002;4;0,00
PA03B;9-605.7;4;0,0002;4;0,00
PA03B;9-614.15;4;0,0002;4;0,00
PA03B;9-614.2h;4;0,0002;4;0,00
PA03B;9-614.2j;4;0,0002;4;0,00
PA03B;9-614.2p;4;0,0002;4;0,00
PA03B;9-615.2f;4;0,0002;4;0,00
PA03B;9-615.2k;4;0,0002;4;0,00
PA03B;9-615.2q;4;0,0002;4;0,00
PA03B;9-616.2b;4;0,0002;4;0,00
PA03B;9-647.g;4;0,0002;4;0,00
PA03B;9-647.j;4;0,0002;4;0,00
PA03B;9-647.p;4;0,0002;4;0,00
PA03B;9-647.r;4;0,0002;4;0,00
PA03B;9-980.2;4;0,0002;4;0,00
PA04A;9-606.0;2572;0,5408;6205;0,1001
PA04A;9-605.0;2308;0,4853;6205;0,1001
PA04A;9-982.0;2290;0,4815;3296;0,0532
PA04A;9-606.1;2058;0,4327;4564;0,0736
PA04A;9-980.0;1599;0,3362;4061;0,0655
PA04A;9-606.2;1385;0,2912;2438;0,0393
PA04A;9-982.1;1365;0,287;1796;0,029
PA04A;9-604;1086;0,2283;1639;0,0264
PA04A;9-980.1;961;0,2021;1530;0,0247
PA04A;9-605.1;943;0,1983;1633;0,0263
PA04A;9-614.20;934;0,1964;1648;0,0266
PA04A;3-200;931;0,1958;1024;0,0165
PA04A;1-207.0;843;0,1772;1018;0,0164
PA04A;9-606.3;815;0,1714;1270;0,0205
PA04A;9-614.10;728;0,1531;1279;0,0206
PA04A;9-614.21;603;0,1268;988;0,0159
PA04A;9-614.0;579;0,1217;862;0,0139
PA04A;1-903;539;0,1133;578;0,0093
PA04A;9-615.20;512;0,1077;1028;0,0166
PA04A;9-615.10;455;0,0957;809;0,013
PA04A;9-984.0;453;0,0952;491;0,0079
PA04A;9-606.4;439;0,0923;592;0,0095
PA04A;9-984.1;414;0,087;443;0,0071
PA04A;9-614.22;372;0,0782;536;0,0086
PA04A;3-990;342;0,0719;401;0,0065
PA04A;9-605.2;339;0,0713;480;0,0077
PA04A;9-615.21;339;0,0713;565;0,0091
PA04A;3-800;321;0,0675;335;0,0054
PA04A;9-640.00;317;0,0667;686;0,0111
PA04A;9-640.01;302;0,0635;575;0,0093
PA04A;9-605.3;282;0,0593;437;0,007
PA04A;9-615.0;265;0,0557;488;0,0079
PA04A;9-614.23;251;0,0528;347;0,0056
PA04A;9-606.5;247;0,0519;316;0,0051
PA04A;9-614.11;239;0,0503;292;0,0047
PA04A;9-615.22;226;0,0475;314;0,0051
PA04A;9-640.03;197;0,0414;357;0,0058
PA04A;9-640.02;192;0,0404;271;0,0044
PA04A;9-615.23;177;0,0372;241;0,0039
PA04A;9-614.24;171;0,036;219;0,0035
PA04A;9-606.6;170;0,0357;205;0,0033
PA04A;3-820;143;0,0301;148;0,0024
PA04A;9-615.11;135;0,0284;163;0,0026
PA04A;9-605.4;132;0,0278;195;0,0031
PA04A;9-640.11;115;0,0242;361;0,0058
PA04A;9-614.25;114;0,024;142;0,0023
PA04A;9-606.7;113;0,0238;134;0,0022
PA04A;9-615.24;111;0,0233;132;0,0021
PA04A;8-630.3;109;0,0229;830;0,0134
PA04A;9-640.12;105;0,0221;612;0,0099
PA04A;9-984.4;105;0,0221;107;0,0017
PA04A;9-614.26;96;0,0202;126;0,002
PA04A;9-606.8;91;0,0191;105;0,0017
PA04A;9-641.11;91;0,0191;234;0,0038
PA04A;9-615.25;86;0,0181;121;0,002
PA04A;9-646.0;86;0,0181;91;0,0015
PA04A;9-642;85;0,0179;430;0,0069
PA04A;9-615.26;80;0,0168;94;0,0015
PA04A;9-981.1;77;0,0162;116;0,0019
PA04A;9-615.28;76;0,016;98;0,0016
PA04A;9-641.10;76;0,016;263;0,0042
PA04A;1-204.2;74;0,0156;81;0,0013
PA04A;8-630.2;72;0,0151;98;0,0016
PA04A;9-614.12;71;0,0149;102;0,0016
PA04A;9-614.28;71;0,0149;91;0,0015
PA04A;9-640.10;69;0,0145;111;0,0018
PA04A;9-981.0;69;0,0145;103;0,0017
PA04A;9-614.27;66;0,0139;79;0,0013
PA04A;9-615.27;65;0,0137;81;0,0013
PA04A;9-606.9;59;0,0124;77;0,0012
PA04A;9-624.0;58;0,0122;148;0,0024
PA04A;9-605.5;55;0,0116;78;0,0013
PA04A;9-645.03;55;0,0116;74;0,0012
PA04A;9-982.3;55;0,0116;74;0,0012
PA04A;9-606.r;53;0,0111;209;0,0034
PA04A;9-641.14;51;0,0107;179;0,0029
PA04A;9-980.3;50;0,0105;62;0,001
PA04A;8-560.x;49;0,0103;68;0,0011
PA04A;9-984.2;47;0,0099;50;0,0008
PA04A;9-625.1;46;0,0097;99;0,0016
PA04A;9-606.a;45;0,0095;53;0,0009
PA04A;9-624.1;44;0,0093;89;0,0014
PA04A;9-984.5;43;0,009;49;0,0008
PA04A;9-614.29;42;0,0088;51;0,0008
PA04A;9-615.29;42;0,0088;53;0,0009
PA04A;9-615.2a;42;0,0088;53;0,0009
PA04A;9-625.2;42;0,0088;86;0,0014
PA04A;9-615.12;39;0,0082;51;0,0008
PA04A;1-770;35;0,0074;35;0,0006
PA04A;3-994;35;0,0074;36;0,0006
PA04A;9-980.4;35;0,0074;36;0,0006
PA04A;3-993;34;0,0071;35;0,0006
PA04A;9-616.20;34;0,0071;45;0,0007
PA04A;9-614.13;32;0,0067;43;0,0007
PA04A;9-615.2b;32;0,0067;37;0,0006
PA04A;9-625.0;32;0,0067;55;0,0009
PA04A;3-802;31;0,0065;32;0,0005
PA04A;9-606.b;31;0,0065;34;0,0005
PA04A;9-614.2a;31;0,0065;32;0,0005
PA04A;1-632.0;29;0,0061;31;0,0005
PA04A;3-203;29;0,0061;32;0,0005
PA04A;1-206;28;0,0059;46;0,0007
PA04A;9-641.01;28;0,0059;50;0,0008
PA04A;3-222;27;0,0057;28;0,0005
PA04A;9-614.2b;27;0,0057;30;0,0005
PA04A;9-641.12;26;0,0055;41;0,0007
PA04A;9-605.6;25;0,0053;37;0,0006
PA04A;9-606.c;25;0,0053;29;0,0005
PA04A;9-616.0;25;0,0053;34;0,0005
PA04A;9-616.10;25;0,0053;38;0,0006
PA04A;9-641.00;25;0,0053;33;0,0005
PA04A;9-615.2d;24;0,005;24;0,0004
PA04A;9-625.3;24;0,005;51;0,0008
PA04A;9-320;23;0,0048;26;0,0004
PA04A;9-645.13;22;0,0046;23;0,0004
PA04A;3-220;21;0,0044;22;0,0004
PA04A;3-225;21;0,0044;22;0,0004
PA04A;9-606.q;19;0,004;23;0,0004
PA04A;9-615.13;19;0,004;20;0,0003
PA04A;9-624.3;19;0,004;45;0,0007
PA04A;1-242;18;0,0038;18;0,0003
PA04A;3-202;18;0,0038;19;0,0003
PA04A;9-606.f;18;0,0038;22;0,0004
PA04A;1-440.a;17;0,0036;19;0,0003
PA04A;9-614.14;17;0,0036;20;0,0003
PA04A;9-614.2d;17;0,0036;18;0,0003
PA04A;9-615.2f;17;0,0036;19;0,0003
PA04A;9-606.k;16;0,0034;17;0,0003
PA04A;9-615.2c;16;0,0034;22;0,0004
PA04A;9-616.21;16;0,0034;28;0,0005
PA04A;9-624.2;16;0,0034;47;0,0008
PA04A;9-625.4;15;0,0032;27;0,0004
PA04A;8-550.1;14;0,0029;14;0,0002
PA04A;9-606.m;14;0,0029;14;0,0002
PA04A;9-606.p;14;0,0029;16;0,0003
PA04A;1-208.6;13;0,0027;13;0,0002
PA04A;3-035;13;0,0027;13;0,0002
PA04A;9-606.d;13;0,0027;15;0,0002
PA04A;9-614.2c;13;0,0027;14;0,0002
PA04A;9-615.14;13;0,0027;13;0,0002
PA04A;9-641.13;13;0,0027;18;0,0003
PA04A;9-646.1;13;0,0027;14;0,0002
PA04A;1-205;12;0,0025;12;0,0002
PA04A;1-207.2;12;0,0025;15;0,0002
PA04A;3-823;12;0,0025;15;0,0002
PA04A;3-84x;12;0,0025;12;0,0002
PA04A;3-997;12;0,0025;12;0,0002
PA04A;9-606.j;12;0,0025;13;0,0002
PA04A;1-771;11;0,0023;11;0,0002
PA04A;3-205;11;0,0023;12;0,0002
PA04A;8-390.0;11;0,0023;12;0,0002
PA04A;8-548.0;11;0,0023;11;0,0002
PA04A;9-606.g;11;0,0023;12;0,0002
PA04A;9-606.n;11;0,0023;13;0,0002
PA04A;9-614.2f;11;0,0023;13;0,0002
PA04A;9-616.22;11;0,0023;12;0,0002
PA04A;1-208.0;10;0,0021;10;0,0002
PA04A;3-750;10;0,0021;11;0,0002
PA04A;9-616.11;10;0,0021;12;0,0002
PA04A;9-616.23;10;0,0021;10;0,0002
PA04A;1-208.2;9;0,0019;9;0,0001
PA04A;3-806;9;0,0019;9;0,0001
PA04A;5-900.04;9;0,0019;9;0,0001
PA04A;9-606.e;9;0,0019;11;0,0002
PA04A;9-645.04;9;0,0019;12;0,0002
PA04A;1-653;8;0,0017;8;0,0001
PA04A;1-710;8;0,0017;8;0,0001
PA04A;1-790;8;0,0017;17;0,0003
PA04A;3-05d;8;0,0017;8;0,0001
PA04A;3-207;8;0,0017;8;0,0001
PA04A;8-133.0;8;0,0017;11;0,0002
PA04A;9-605.7;8;0,0017;9;0,0001
PA04A;9-606.h;8;0,0017;8;0,0001
PA04A;9-615.2r;8;0,0017;9;0,0001
PA04A;9-624.4;8;0,0017;11;0,0002
PA04A;9-625.5;8;0,0017;9;0,0001
PA04A;9-647.0;8;0,0017;25;0,0004
PA04A;1-610.0;7;0,0015;7;0,0001
PA04A;1-711;7;0,0015;7;0,0001
PA04A;3-226;7;0,0015;7;0,0001
PA04A;9-615.2e;7;0,0015;7;0,0001
PA04A;9-616.25;7;0,0015;9;0,0001
PA04A;1-650.1;6;0,0013;6;0,0001
PA04A;3-228;6;0,0013;6;0,0001
PA04A;3-720.0;6;0,0013;6;0,0001
PA04A;3-730;6;0,0013;6;0,0001
PA04A;3-740;6;0,0013;7;0,0001
PA04A;6-006.a1;6;0,0013;6;0,0001
PA04A;8-191.00;6;0,0013;6;0,0001
PA04A;8-854.2;6;0,0013;48;0,0008
PA04A;9-614.15;6;0,0013;6;0,0001
PA04A;9-614.2r;6;0,0013;7;0,0001
PA04A;9-615.2k;6;0,0013;6;0,0001
PA04A;9-616.12;6;0,0013;6;0,0001
PA04A;9-616.24;6;0,0013;6;0,0001
PA04A;9-616.28;6;0,0013;6;0,0001
PA04A;9-624.5;6;0,0013;8;0,0001
PA04A;1-266.0;5;0,0011;5;0,0001
PA04A;1-266.2;5;0,0011;6;0,0001
PA04A;1-650.2;5;0,0011;5;0,0001
PA04A;3-100.0;5;0,0011;8;0,0001
PA04A;3-221;5;0,0011;5;0,0001
PA04A;3-821;5;0,0011;5;0,0001
PA04A;8-390.1;5;0,0011;6;0,0001
PA04A;8-650;5;0,0011;7;0,0001
PA04A;8-900;5;0,0011;6;0,0001
PA04A;8-987.11;5;0,0011;5;0,0001
PA04A;9-615.2g;5;0,0011;5;0,0001
PA04A;9-625.6;5;0,0011;7;0,0001
PA04A;9-625.9;5;0,0011;6;0,0001
PA04A;9-645.05;5;0,0011;5;0,0001
PA04A;9-648.11;5;0,0011;5;0,0001
PA04A;1-612;4;0,0008;4;0,0001
PA04A;1-631.0;4;0,0008;4;0,0001
PA04A;1-654.1;4;0,0008;4;0,0001
PA04A;3-201;4;0,0008;4;0,0001
PA04A;3-808;4;0,0008;4;0,0001
PA04A;3-80x;4;0,0008;4;0,0001
PA04A;5-431.20;4;0,0008;4;0,0001
PA04A;5-572.1;4;0,0008;4;0,0001
PA04A;8-771;4;0,0008;4;0,0001
PA04A;9-615.15;4;0,0008;4;0,0001
PA04A;9-615.2h;4;0,0008;4;0,0001
PA04A;9-615.2j;4;0,0008;4;0,0001
PA04A;9-615.2m;4;0,0008;4;0,0001
PA04A;9-625.8;4;0,0008;5;0,0001
PA04A;9-647.1;4;0,0008;4;0,0001
PA04A;9-647.4;4;0,0008;4;0,0001
PA04A;9-647.u;4;0,0008;4;0,0001
PA04A;9-648.00;4;0,0008;5;0,0001
PA04A;9-984.3;4;0,0008;4;0,0001
PA04B;9-606.0;9869;0,6317;24666;0,1328
PA04B;9-605.0;9725;0,6225;29888;0,161
PA04B;9-606.1;8613;0,5513;20326;0,1095
PA04B;9-982.0;7587;0,4857;11213;0,0604
PA04B;9-980.0;6177;0,3954;9672;0,0521
PA04B;9-606.2;5760;0,3687;10925;0,0588
PA04B;9-605.1;4313;0,2761;8692;0,0468
PA04B;9-604;3735;0,2391;4963;0,0267
PA04B;9-606.3;3192;0,2043;5188;0,0279
PA04B;1-207.0;2449;0,1568;2729;0,0147
PA04B;9-980.1;2403;0,1538;3185;0,0172
PA04B;9-982.1;2386;0,1527;3201;0,0172
