IC_CodeF;IC_Text;IC_ANZHDI;IC_ANZNDI;IC_AnzProzI
5-159.4;Vitrektomie über anderen Zugang und andere Operationen am Corpus vitreum: Nahtlose transkonjunktivale Vitrektomie mit Einmalinstrumenten;0;0;1
5-160.3;Orbitotomie: Transkutaner anteriorer Zugang;0;0;1
5-181.9;Exzision und Destruktion von erkranktem Gewebe des äußeren Ohres: Exzision und Destruktion am knöchernen äußeren Gehörgang;0;0;1
5-184.2;Plastische Korrektur abstehender Ohren: Durch Korrektur des Ohrknorpels und Exzision von Weichteilen;0;0;1
5-185.0;Konstruktion und Rekonstruktion des äußeren Gehörganges: Erweiterung (z.B. bei Gehörgangsstenose);0;0;1
5-185.2;Konstruktion und Rekonstruktion des äußeren Gehörganges: Rekonstruktion eines (bestehenden) äußeren Gehörganges;0;0;1
5-189.0;Andere Operationen am äußeren Ohr: Entnahme von Ohrknorpel zur Transplantation;0;0;1
5-194.0;Myringoplastik [Tympanoplastik Typ I]: Endaural;0;0;1
5-194.1;Myringoplastik [Tympanoplastik Typ I]: Retroaurikulär;0;0;1
5-195.90;Tympanoplastik (Verschluss einer Trommelfellperforation und Rekonstruktion der Gehörknöchelchen): Tympanoplastik Typ II bis V: Ohne Implantation einer Prothese;0;0;1
5-195.91;Tympanoplastik (Verschluss einer Trommelfellperforation und Rekonstruktion der Gehörknöchelchen): Tympanoplastik Typ II bis V: Mit Implantation einer autogenen Prothese (z.B. Auto-Ossikel);0;0;1
5-195.92;Tympanoplastik (Verschluss einer Trommelfellperforation und Rekonstruktion der Gehörknöchelchen): Tympanoplastik Typ II bis V: Mit Implantation einer alloplastischen Prothese;0;0;1
5-195.a0;Tympanoplastik (Verschluss einer Trommelfellperforation und Rekonstruktion der Gehörknöchelchen): Tympanoplastik mit Attikotomie oder Attikoantrotomie: Ohne Implantation einer Prothese;0;0;1
5-195.a2;Tympanoplastik (Verschluss einer Trommelfellperforation und Rekonstruktion der Gehörknöchelchen): Tympanoplastik mit Attikotomie oder Attikoantrotomie: Mit Implantation einer alloplastischen Prothese;0;0;1
5-195.b0;Tympanoplastik (Verschluss einer Trommelfellperforation und Rekonstruktion der Gehörknöchelchen): Tympanoplastik mit Antrotomie oder Mastoidektomie: Ohne Implantation einer Prothese;0;0;1
5-195.b1;Tympanoplastik (Verschluss einer Trommelfellperforation und Rekonstruktion der Gehörknöchelchen): Tympanoplastik mit Antrotomie oder Mastoidektomie: Mit Implantation einer autogenen Prothese (z.B. Auto-Ossikel);0;0;1
5-195.b2;Tympanoplastik (Verschluss einer Trommelfellperforation und Rekonstruktion der Gehörknöchelchen): Tympanoplastik mit Antrotomie oder Mastoidektomie: Mit Implantation einer alloplastischen Prothese;0;0;1
5-197.2;Stapesplastik: Mit Implantation einer alloplastischen Prothese (z.B. Piston);0;0;1
5-200.4;Parazentese [Myringotomie]: Ohne Legen einer Paukendrainage;0;0;1
5-200.5;Parazentese [Myringotomie]: Mit Einlegen einer Paukendrainage;0;0;1
5-201;Entfernung einer Paukendrainage;0;0;1
5-202.2;Inzision an Warzenfortsatz und Mittelohr: Explorative Tympanotomie;0;0;1
5-203.0;Mastoidektomie: Einfache Mastoidektomie;0;0;1
5-204.2;Rekonstruktion des Mittelohres: Rekonstruktion der hinteren Gehörgangswand;0;0;1
5-208.1;Inzision [Eröffnung] und Destruktion [Ausschaltung] des Innenohres: Dekompression oder Drainage des Saccus endolymphaticus (mit Shunt);0;0;1
5-210.1;Operative Behandlung einer Nasenblutung: Elektrokoagulation;0;0;1
5-210.4;Operative Behandlung einer Nasenblutung: Ligatur einer Arterie (A. maxillaris oder A. ethmoidalis);0;0;1
5-211.41;Inzision der Nase: Durchtrennung von Synechien: Mit Einnähen von Septumstützfolien;0;0;1
5-212.2;Exzision und Destruktion von erkranktem Gewebe der Nase: Exzision an der inneren Nase, endonasal;0;0;1
5-214.0;Submuköse Resektion und plastische Rekonstruktion des Nasenseptums: Submuköse Resektion;0;0;1
5-214.3;Submuköse Resektion und plastische Rekonstruktion des Nasenseptums: Septumunterfütterung (z.B. bei Ozaena);0;0;1
5-214.4;Submuköse Resektion und plastische Rekonstruktion des Nasenseptums: Verschluss einer Septumperforation mit Schleimhaut-Verschiebelappen;0;0;1
5-214.5;Submuköse Resektion und plastische Rekonstruktion des Nasenseptums: Plastische Korrektur ohne Resektion;0;0;1
5-214.6;Submuköse Resektion und plastische Rekonstruktion des Nasenseptums: Plastische Korrektur mit Resektion;0;0;1
5-214.70;Submuköse Resektion und plastische Rekonstruktion des Nasenseptums: Plastische Rekonstruktion des Nasenseptums: Mit lokalen autogenen Transplantaten (Austauschplastik);0;0;1
5-215.00;Operationen an der unteren Nasenmuschel [Concha nasalis]: Destruktion: Diathermie;0;0;1
5-215.01;Operationen an der unteren Nasenmuschel [Concha nasalis]: Destruktion: Kryokoagulation;0;0;1
5-215.02;Operationen an der unteren Nasenmuschel [Concha nasalis]: Destruktion: Laserkoagulation;0;0;1
5-215.1;Operationen an der unteren Nasenmuschel [Concha nasalis]: Konchotomie und Abtragung von hinteren Enden;0;0;1
5-215.2;Operationen an der unteren Nasenmuschel [Concha nasalis]: Konchektomie;0;0;1
5-215.3;Operationen an der unteren Nasenmuschel [Concha nasalis]: Submuköse Resektion;0;0;1
5-215.4;Operationen an der unteren Nasenmuschel [Concha nasalis]: Lateralisation;0;0;1
5-215.5;Operationen an der unteren Nasenmuschel [Concha nasalis]: Medialisation;0;0;1
5-215.x;Operationen an der unteren Nasenmuschel [Concha nasalis]: Sonstige;0;0;1
5-216.1;Reposition einer Nasenfraktur: Offen, endonasal;0;0;1
5-218.00;Plastische Rekonstruktion der inneren und äußeren Nase [Septorhinoplastik]: Septorhinoplastik mit Korrektur des Knorpels: Mit lokalen autogenen Transplantaten;0;0;1
5-218.10;Plastische Rekonstruktion der inneren und äußeren Nase [Septorhinoplastik]: Septorhinoplastik mit Korrektur des Knochens: Mit lokalen autogenen Transplantaten;0;0;1
5-218.20;Plastische Rekonstruktion der inneren und äußeren Nase [Septorhinoplastik]: Septorhinoplastik mit Korrektur des Knorpels und Knochens: Mit lokalen autogenen Transplantaten;0;0;1
5-218.22;Plastische Rekonstruktion der inneren und äußeren Nase [Septorhinoplastik]: Septorhinoplastik mit Korrektur des Knorpels und Knochens: Mit allogenen oder xenogenen Transplantaten;0;0;1
5-218.2x;Plastische Rekonstruktion der inneren und äußeren Nase [Septorhinoplastik]: Septorhinoplastik mit Korrektur des Knorpels und Knochens: Sonstige;0;0;1
5-218.40;Plastische Rekonstruktion der inneren und äußeren Nase [Septorhinoplastik]: Komplexe plastische Rekonstruktion der inneren und äußeren Nase: Mit lokalen autogenen Transplantaten;0;0;1
5-221.0;Operationen an der Kieferhöhle: Fensterung über unteren Nasengang;0;0;1
5-221.1;Operationen an der Kieferhöhle: Fensterung über mittleren Nasengang;0;0;1
5-221.4;Operationen an der Kieferhöhle: Radikaloperation (z.B. Operation nach Caldwell-Luc);0;0;1
5-221.6;Operationen an der Kieferhöhle: Endonasal;0;0;1
5-221.7;Operationen an der Kieferhöhle: Osteoplastische Operation, transoral;0;0;1
5-222.0;Operation am Siebbein und an der Keilbeinhöhle: Infundibulotomie;0;0;1
5-222.20;Operation am Siebbein und an der Keilbeinhöhle: Ethmoidektomie, endonasal: Ohne Darstellung der Schädelbasis;0;0;1
5-222.21;Operation am Siebbein und an der Keilbeinhöhle: Ethmoidektomie, endonasal: Mit Darstellung der Schädelbasis;0;0;1
5-222.4;Operation am Siebbein und an der Keilbeinhöhle: Sphenoidotomie, endonasal;0;0;1
5-223.5;Operationen an der Stirnhöhle: Endonasale Stirnhöhlenoperation;0;0;1
5-224.0;Operationen an mehreren Nasennebenhöhlen: Sanierung der Sinus maxillaris et ethmoidalis, kombiniert endonasal und transantral (Luc-de Lima);0;0;1
5-224.3;Operationen an mehreren Nasennebenhöhlen: Ethmoidsphenoidektomie, endonasal;0;0;1
5-224.4;Operationen an mehreren Nasennebenhöhlen: Mehrere Nasennebenhöhlen, radikal;0;0;1
5-224.63;Operationen an mehreren Nasennebenhöhlen: Mehrere Nasennebenhöhlen, endonasal: Mit Darstellung der Schädelbasis (endonasale Pansinusoperation);0;0;1
5-229;Andere Operationen an den Nasennebenhöhlen;0;0;1
5-230.3;Zahnextraktion: Mehrere Zähne verschiedener Quadranten;0;0;1
5-231.00;Operative Zahnentfernung (durch Osteotomie): Tief zerstörter Zahn: Ein Zahn;0;0;1
5-231.01;Operative Zahnentfernung (durch Osteotomie): Tief zerstörter Zahn: Mehrere Zähne eines Quadranten;0;0;1
5-231.02;Operative Zahnentfernung (durch Osteotomie): Tief zerstörter Zahn: Mehrere Zähne eines Kiefers;0;0;1
5-231.03;Operative Zahnentfernung (durch Osteotomie): Tief zerstörter Zahn: Mehrere Zähne des Ober- und Unterkiefers;0;0;1
5-231.20;Operative Zahnentfernung (durch Osteotomie): Vollständig retinierter oder verlagerter (impaktierter) Zahn: Ein Zahn;0;0;1
5-231.23;Operative Zahnentfernung (durch Osteotomie): Vollständig retinierter oder verlagerter (impaktierter) Zahn: Mehrere Zähne des Ober- und Unterkiefers;0;0;1
5-237.21;Wurzelspitzenresektion und Wurzelkanalbehandlung: Wurzelspitzenresektion im Seitenzahnbereich: Mit Wurzelkanalbehandlung, orthograd;0;0;1
5-241.0;Gingivaplastik: Lappenoperation;0;0;1
5-241.3;Gingivaplastik: Mit alloplastischem Implantat;0;0;1
5-242.2;Andere Operationen am Zahnfleisch: Exzision von erkranktem Gewebe;0;0;1
5-243.0;Exzision einer odontogenen pathologischen Veränderung des Kiefers: Am Oberkiefer ohne Eröffnung der Kieferhöhle;0;0;1
5-243.1;Exzision einer odontogenen pathologischen Veränderung des Kiefers: Am Oberkiefer mit Eröffnung der Kieferhöhle;0;0;1
5-243.2;Exzision einer odontogenen pathologischen Veränderung des Kiefers: Am Oberkiefer mit Eröffnung des Nasenbodens;0;0;1
5-243.3;Exzision einer odontogenen pathologischen Veränderung des Kiefers: Am Unterkiefer;0;0;1
5-243.4;Exzision einer odontogenen pathologischen Veränderung des Kiefers: Am Unterkiefer mit Darstellung des N. alveolaris inferior;0;0;1
5-244.00;Alveolarkammplastik und Vestibulumplastik: Alveolarkammplastik (Umschlagfalte): Ohne Transplantat;0;0;1
5-244.20;Alveolarkammplastik und Vestibulumplastik: Vestibulumplastik: Ohne Transplantat;0;0;1
5-249.0;Andere Operationen und Maßnahmen an Gebiss, Zahnfleisch und Alveolen: Operative Blutstillung;0;0;1
5-249.3;Andere Operationen und Maßnahmen an Gebiss, Zahnfleisch und Alveolen: Operative Fixation einer Verbandplatte oder einer Gaumenplatte;0;0;1
5-249.4;Andere Operationen und Maßnahmen an Gebiss, Zahnfleisch und Alveolen: Anpassung einer herausnehmbaren Verbandplatte;0;0;1
5-259.1;Andere Operationen an der Zunge: Durchtrennung des Frenulum linguae;0;0;1
5-262.40;Resektion einer Speicheldrüse: Glandula submandibularis: Ohne intraoperatives Monitoring des Ramus marginalis des N. facialis;0;0;1
5-262.41;Resektion einer Speicheldrüse: Glandula submandibularis: Mit intraoperativem Monitoring des Ramus marginalis des N. facialis;0;0;1
5-262.5;Resektion einer Speicheldrüse: Glandula sublingualis;0;0;1
5-270.5;Äußere Inzision und Drainage im Mund-, Kiefer- und Gesichtsbereich: Submandibulär;0;0;1
5-270.6;Äußere Inzision und Drainage im Mund-, Kiefer- und Gesichtsbereich: Submandibulär, kieferwinkelnah;0;0;1
5-271.2;Inzision des harten und weichen Gaumens: Uvulotomie;0;0;1
5-272.0;Exzision und Destruktion des (erkrankten) harten und weichen Gaumens: Exzision, lokal;0;0;1
5-272.5;Exzision und Destruktion des (erkrankten) harten und weichen Gaumens: Uvulektomie;0;0;1
5-273.1;Inzision, Exzision und Destruktion in der Mundhöhle: Inzision und Drainage, vestibulär subperiostal;0;0;1
5-274.1;Mundbodenplastik: Plastische Rekonstruktion;0;0;1
5-275.8;Palatoplastik: Velopharyngoplastik;0;0;1
5-279.0;Andere Operationen am Mund: Operative Blutstillung;0;0;1
5-280.0;Transorale Inzision und Drainage eines pharyngealen oder parapharyngealen Abszesses: (Peri)tonsillär;0;0;1
5-281.0;Tonsillektomie (ohne Adenotomie): Mit Dissektionstechnik;0;0;1
5-281.1;Tonsillektomie (ohne Adenotomie): Abszesstonsillektomie;0;0;1
5-281.4;Tonsillektomie (ohne Adenotomie): Rest-Tonsillektomie;0;0;1
5-281.5;Tonsillektomie (ohne Adenotomie): Partiell, transoral;0;0;1
5-282.0;Tonsillektomie mit Adenotomie: Mit Dissektionstechnik;0;0;1
5-282.x;Tonsillektomie mit Adenotomie: Sonstige;0;0;1
5-284.0;Exzision und Destruktion einer Zungengrundtonsille: Transoral;0;0;1
5-285.0;Adenotomie (ohne Tonsillektomie): Primäreingriff;0;0;1
5-285.1;Adenotomie (ohne Tonsillektomie): Readenotomie;0;0;1
5-289.1;Andere Operationen an Gaumen- und Rachenmandeln: Operative Blutstillung nach Tonsillektomie;0;0;1
5-291.1;Operationen an Kiemengangsresten: Exzision einer lateralen Halszyste;0;0;1
5-291.2;Operationen an Kiemengangsresten: Exzision einer lateralen Halsfistel;0;0;1
5-292.0;Exzision und Destruktion von erkranktem Gewebe des Pharynx: Exzision, lokal;0;0;1
5-292.x;Exzision und Destruktion von erkranktem Gewebe des Pharynx: Sonstige;0;0;1
5-293.x;Pharyngoplastik: Sonstige;0;0;1
5-294.4;Andere Rekonstruktionen des Pharynx: (Uvulo-)Palatopharyngoplastik;0;0;1
5-300.2;Exzision und Destruktion von erkranktem Gewebe des Larynx: Exzision, mikrolaryngoskopisch;0;0;1
5-401.90;Exzision einzelner Lymphknoten und Lymphgefäße: Iliakal, laparoskopisch: Ohne Markierung;0;0;1
5-469.20;Andere Operationen am Darm: Adhäsiolyse: Offen chirurgisch;0;0;1
5-469.21;Andere Operationen am Darm: Adhäsiolyse: Laparoskopisch;0;0;1
5-482.10;Peranale lokale Exzision und Destruktion von erkranktem Gewebe des Rektums: Submuköse Exzision: Peranal;0;0;1
