IH_DRG;IH_CodeF;IH_Anzahl;IH_Prozent
D30B;J35.8;137;0,0043
D30B;J38.1;108;0,0034
D30B;J03.9;69;0,0021
D30B;J38.4;62;0,0019
D30B;R04.1;46;0,0014
D30B;C32.0;45;0,0014
D30B;J38.3;45;0,0014
D30B;J37.0;41;0,0013
D30B;D38.0;39;0,0012
D30B;D14.1;29;0,0009
D30B;J38.7;25;0,0008
D30B;J39.1;25;0,0008
D30B;J34.3;22;0,0007
D30B;H65.3;15;0,0005
D30B;H65.9;15;0,0005
D30B;J34.2;11;0,0003
D30B;C32.9;10;0,0003
D30B;D10.5;10;0,0003
D30B;H65.4;10;0,0003
D30B;J03.8;10;0,0003
D30B;J34.0;9;0,0003
D30B;J38.2;9;0,0003
D30B;C32.8;8;0,0002
D30B;H65.2;8;0,0002
D30B;C32.1;7;0,0002
D30B;J37.1;7;0,0002
D30B;Q31.3;7;0,0002
D30B;J03.0;6;0,0002
D30B;J04.0;6;0,0002
D30B;R04.0;6;0,0002
D30B;C13.9;5;0,0002
D30B;D10.4;5;0,0002
D30B;H65.0;5;0,0002
D30B;C01;4;0,0001
D30B;D02.0;4;0,0001
D30B;D37.0;4;0,0001
D30B;J32.0;4;0,0001
D30B;K14.8;4;0,0001
D35Z;C30.0;12;0,5714
D35Z;C31.1;4;0,1905
D36Z;J32.4;241;0,4753
D36Z;J34.2;124;0,2446
D36Z;J32.0;34;0,0671
D36Z;J34.8;20;0,0394
D36Z;J32.2;12;0,0237
D36Z;J32.8;8;0,0158
D36Z;J33.8;8;0,0158
D36Z;J34.1;7;0,0138
D36Z;J34.3;7;0,0138
D36Z;J01.1;5;0,0099
D36Z;J32.1;5;0,0099
D36Z;K04.5;5;0,0099
D36Z;J32.3;4;0,0079
D37A;J34.2;12;0,4286
D37A;M95.0;6;0,2143
D37B;J34.2;1263;0,506
D37B;M95.0;604;0,242
D37B;J32.4;335;0,1342
D37B;J34.3;83;0,0333
D37B;J34.8;54;0,0216
D37B;S02.2;24;0,0096
D37B;Q30.8;22;0,0088
D37B;J32.2;18;0,0072
D37B;J32.0;17;0,0068
D37B;Q67.4;16;0,0064
D37B;Q30.9;15;0,006
D37B;J32.9;9;0,0036
D37B;J35.0;5;0,002
D37B;J36;4;0,0016
D37B;K07.1;4;0,0016
D38Z;J34.2;17227;0,8765
D38Z;J34.3;1139;0,058
D38Z;J35.0;444;0,0226
D38Z;J35.3;151;0,0077
D38Z;M95.0;124;0,0063
D38Z;J34.8;99;0,005
D38Z;J32.4;62;0,0032
D38Z;S02.2;52;0,0026
D38Z;J35.2;39;0,002
D38Z;J32.2;37;0,0019
D38Z;J31.0;35;0,0018
D38Z;J34.0;34;0,0017
D38Z;Q67.4;34;0,0017
D38Z;J32.0;21;0,0011
D38Z;J35.1;21;0,0011
D38Z;R04.0;13;0,0007
D38Z;Q30.8;9;0,0005
D38Z;J33.0;8;0,0004
D38Z;J36;8;0,0004
D38Z;J33.8;7;0,0004
D38Z;D14.0;6;0,0003
D38Z;J31.1;6;0,0003
D38Z;J32.8;6;0,0003
D38Z;J33.9;6;0,0003
D38Z;J34.1;6;0,0003
D38Z;J32.9;5;0,0003
D38Z;K08.88;5;0,0003
D38Z;J32.3;4;0,0002
D38Z;J35.9;4;0,0002
D39Z;J34.3;192;0,7901
D39Z;J34.2;30;0,1235
D39Z;R04.0;4;0,0165
D39Z;S02.2;4;0,0165
D40Z;K10.28;51;0,1522
D40Z;K10.20;46;0,1373
D40Z;K08.3;39;0,1164
D40Z;K04.5;36;0,1075
D40Z;K08.88;25;0,0746
D40Z;K08.9;19;0,0567
D40Z;K02.9;13;0,0388
D40Z;K08.0;13;0,0388
D40Z;K01.0;9;0,0269
D40Z;K02.1;9;0,0269
D40Z;K10.21;9;0,0269
D40Z;K01.1;8;0,0239
D40Z;K02.8;8;0,0239
D40Z;K04.7;8;0,0239
D40Z;K05.3;8;0,0239
D40Z;K12.23;6;0,0179
D40Z;K08.81;5;0,0149
D40Z;K12.21;4;0,0119
D60B;C10.8;5;0,1923
D60C;C01;12;0,1132
D60C;C13.9;7;0,066
D60C;D37.0;7;0,066
D60C;H60.2;7;0,066
D60C;C02.1;6;0,0566
D60C;C09.9;6;0,0566
D60C;C13.8;6;0,0566
D60C;D38.0;5;0,0472
D60C;C10.8;4;0,0377
D60C;C10.9;4;0,0377
D60C;C32.0;4;0,0377
D60C;C76.0;4;0,0377
D61A;H81.2;946;0,4886
D61A;H91.2;668;0,345
D61A;H93.1;188;0,0971
D61A;H93.3;59;0,0305
D61A;H83.2;53;0,0274
D61A;H81.4;11;0,0057
D61A;H83.0;11;0,0057
D61B;R42;421;0,4483
D61B;H81.0;180;0,1917
D61B;H81.1;92;0,098
D61B;H81.8;82;0,0873
D61B;H81.3;64;0,0682
D61B;H81.9;64;0,0682
D61B;H91.0;36;0,0383
D62Z;J36;527;0,2583
D62Z;R04.0;414;0,2029
D62Z;J03.9;342;0,1676
D62Z;J01.4;81;0,0397
D62Z;J04.0;53;0,026
D62Z;H66.0;48;0,0235
D62Z;J01.0;47;0,023
D62Z;J32.4;44;0,0216
D62Z;J03.8;40;0,0196
D62Z;H66.9;36;0,0176
D62Z;J02.9;36;0,0176
D62Z;J06.9;33;0,0162
D62Z;J39.0;32;0,0157
D62Z;J35.0;31;0,0152
D62Z;J03.0;30;0,0147
D62Z;R04.1;24;0,0118
D62Z;H70.0;22;0,0108
D62Z;J01.1;22;0,0108
D62Z;J01.8;17;0,0083
D62Z;J06.0;17;0,0083
D62Z;J01.9;14;0,0069
D62Z;J37.0;14;0,0069
D62Z;J32.0;10;0,0049
D62Z;J06.8;9;0,0044
D62Z;H65.1;7;0,0034
D62Z;J11.1;7;0,0034
D62Z;B08.5;6;0,0029
D62Z;H66.3;6;0,0029
D62Z;H65.0;5;0,0025
D62Z;H66.4;5;0,0025
D62Z;J01.2;5;0,0025
D62Z;J02.8;5;0,0025
D62Z;H65.2;4;0,002
D62Z;J01.3;4;0,002
D62Z;J30.1;4;0,002
D62Z;J32.1;4;0,002
D63Z;J03.9;22;0,2529
D63Z;H66.0;13;0,1494
D63Z;J06.9;13;0,1494
D63Z;J11.1;8;0,092
D63Z;J06.8;6;0,069
D63Z;H66.4;4;0,046
D63Z;J03.0;4;0,046
D64Z;J05.1;52;0,5778
D64Z;J38.5;14;0,1556
D64Z;J04.2;12;0,1333
D64Z;J05.0;12;0,1333
D65Z;S02.2;67;0,7882
D65Z;J34.2;11;0,1294
D66Z;K11.2;112;0,1736
D66Z;J34.0;54;0,0837
D66Z;H61.0;53;0,0822
D66Z;J38.4;45;0,0698
D66Z;H91.9;33;0,0512
D66Z;K11.3;28;0,0434
D66Z;H90.5;24;0,0372
D66Z;H60.1;22;0,0341
D66Z;H83.3;19;0,0295
D66Z;H60.0;18;0,0279
D66Z;H60.5;18;0,0279
D66Z;R07.0;18;0,0279
D66Z;H83.9;17;0,0264
D66Z;J39.1;17;0,0264
D66Z;J38.7;12;0,0186
D66Z;J38.3;10;0,0155
D66Z;K11.5;10;0,0155
D66Z;H60.9;9;0,014
D66Z;J39.2;8;0,0124
D66Z;J35.3;7;0,0109
D66Z;J34.3;6;0,0093
D66Z;D11.0;5;0,0078
D66Z;H60.8;5;0,0078
D66Z;J34.8;5;0,0078
D66Z;H90.1;4;0,0062
D66Z;H91.8;4;0,0062
D66Z;H93.0;4;0,0062
D66Z;J35.2;4;0,0062
D66Z;J38.1;4;0,0062
D66Z;Q18.0;4;0,0062
D67Z;K12.28;39;0,1204
D67Z;B00.2;26;0,0802
D67Z;K12.20;25;0,0772
D67Z;S02.4;25;0,0772
D67Z;K12.21;18;0,0556
D67Z;K10.20;17;0,0525
D67Z;K10.28;17;0,0525
D67Z;K12.0;15;0,0463
D67Z;K12.23;15;0,0463
D67Z;K08.88;12;0,037
D67Z;K04.5;10;0,0309
D67Z;B37.0;8;0,0247
D67Z;K04.7;6;0,0185
D67Z;K07.6;6;0,0185
D67Z;K12.1;6;0,0185
D67Z;K02.9;5;0,0154
D67Z;K08.2;5;0,0154
D67Z;K10.21;5;0,0154
D67Z;K01.0;4;0,0123
D67Z;K12.22;4;0,0123
D67Z;K12.29;4;0,0123
D67Z;K14.0;4;0,0123
E02C;Z43.0;31;0,1914
E02C;J95.0;20;0,1235
E02C;R06.88;14;0,0864
E02C;J43.9;9;0,0556
E02C;J44.80;8;0,0494
E02C;D86.1;7;0,0432
E02C;C34.1;6;0,037
E02C;C34.9;5;0,0309
E02C;D38.3;4;0,0247
E02C;D38.5;4;0,0247
E07Z;G47.31;635;0,8856
E07Z;G47.39;63;0,0879
E07Z;G47.38;10;0,0139
E07Z;G47.30;7;0,0098
E08B;C34.1;33;0,4583
E08B;C34.3;9;0,125
E08B;C34.9;7;0,0972
E08B;C34.8;6;0,0833
E08B;C34.0;5;0,0694
E08B;C34.2;4;0,0556
E08C;C34.1;24;0,2824
E08C;C34.0;10;0,1176
E08C;C34.9;10;0,1176
E08C;C34.3;9;0,1059
E08C;C34.8;7;0,0824
E08C;C34.2;5;0,0588
E63Z;G47.31;857;0,7007
E63Z;G47.38;113;0,0924
E63Z;G47.39;103;0,0842
E63Z;R06.5;36;0,0294
E63Z;G47.0;32;0,0262
E63Z;G47.30;21;0,0172
E63Z;G47.8;14;0,0114
E63Z;G25.81;9;0,0074
E63Z;G25.80;8;0,0065
E63Z;F51.0;5;0,0041
E63Z;E66.22;4;0,0033
E63Z;G47.2;4;0,0033
E63Z;R06.3;4;0,0033
E64A;I26.9;272;0,7102
E64A;I26.0;88;0,2298
E64A;J18.2;18;0,047
E64C;J18.2;29;0,4394
E64C;J96.11;10;0,1515
E64C;J96.00;8;0,1212
E64C;J96.01;5;0,0758
E64C;J96.10;4;0,0606
E64C;J96.91;4;0,0606
E64D;J96.00;11;0,5238
E65A;J44.00;38;0,3619
E65A;J44.09;17;0,1619
E65A;J44.19;13;0,1238
E65A;J44.10;10;0,0952
E65A;J44.02;7;0,0667
E65A;J44.01;5;0,0476
E65B;J44.10;151;0,4377
E65B;J44.00;141;0,4087
E65B;J47;17;0,0493
E65B;J44.01;8;0,0232
E65B;J44.02;6;0,0174
E65B;J44.80;4;0,0116
E65C;J44.19;272;0,222
E65C;J44.09;250;0,2041
E65C;J44.11;146;0,1192
E65C;J44.12;122;0,0996
E65C;J44.01;116;0,0947
E65C;J44.02;103;0,0841
E65C;J44.13;44;0,0359
E65C;J44.03;42;0,0343
E65C;J42;23;0,0188
E65C;J44.99;22;0,018
E65C;J44.82;18;0,0147
E65C;J44.83;16;0,0131
E65C;J44.89;14;0,0114
E65C;J41.1;8;0,0065
E65C;J43.9;7;0,0057
E65C;J44.91;6;0,0049
E65C;J44.81;5;0,0041
E65C;J44.92;5;0,0041
E65C;J44.93;4;0,0033
E66A;S22.44;38;0,9048
E66B;S22.42;38;0,3333
E66B;S22.32;34;0,2982
E66B;S22.43;29;0,2544
E66B;S22.40;9;0,0789
E66B;S22.2;4;0,0351
E69A;J20.9;5;0,625
E69B;J20.9;304;0,5704
E69B;J40;62;0,1163
E69B;J20.8;61;0,1144
E69B;J45.9;39;0,0732
E69B;J45.8;22;0,0413
E69B;J45.0;11;0,0206
E69B;J41.0;8;0,015
E69B;J46;7;0,0131
E69B;J45.1;6;0,0113
E69B;J20.2;4;0,0075
E69C;J20.9;55;0,8871
E69C;J20.8;5;0,0806
E69D;J20.9;144;0,6154
E69D;J45.9;21;0,0897
E69D;J46;16;0,0684
E69D;J45.1;15;0,0641
E69D;J45.0;13;0,0556
E69D;J40;12;0,0513
E69D;J20.8;5;0,0214
E69D;J45.8;4;0,0171
E69E;R06.0;146;0,3773
E69E;J20.9;62;0,1602
E69E;J45.9;29;0,0749
E69E;R06.4;20;0,0517
E69E;R09.1;17;0,0439
E69E;J40;16;0,0413
E69E;J20.8;14;0,0362
E69E;J45.0;14;0,0362
E69E;J46;13;0,0336
E69E;F45.33;11;0,0284
E69E;J45.8;8;0,0207
E69E;R05;8;0,0207
E69E;R06.3;7;0,0181
E69E;J45.1;5;0,0129
E69E;R07.1;5;0,0129
E70A;J21.0;14;0,70
E70A;J21.9;4;0,20
E70B;A37.0;6;0,4615
E70B;J21.9;6;0,4615
E71A;C34.1;27;0,3375
E71A;C34.9;12;0,15
E71A;C34.3;9;0,1125
E71A;C34.0;7;0,0875
E71A;C78.2;7;0,0875
E71A;C34.8;4;0,05
E71A;C38.4;4;0,05
E71B;C34.1;7;0,1892
E71B;C34.3;7;0,1892
E71B;C34.9;6;0,1622
E71B;D38.1;6;0,1622
E71B;C34.8;5;0,1351
E71B;C34.0;4;0,1081
E71C;C34.1;148;0,2885
E71C;C34.9;105;0,2047
E71C;C34.3;81;0,1579
E71C;C34.0;43;0,0838
E71C;C34.8;32;0,0624
E71C;D38.1;23;0,0448
E71C;C34.2;20;0,039
E71C;C45.0;20;0,039
E71C;C78.2;19;0,037
E71C;C78.0;18;0,0351
E73A;J90;5;0,8333
E73B;J90;105;0,9375
E74Z;J84.1;50;0,4587
E74Z;D86.0;11;0,1009
E74Z;J84.8;8;0,0734
E74Z;J84.9;8;0,0734
E74Z;J61;5;0,0459
E74Z;D86.8;4;0,0367
E74Z;J67.9;4;0,0367
E74Z;J82;4;0,0367
E75B;J22;9;0,90
E75C;J22;134;0,6473
E75C;R04.2;16;0,0773
E75C;J98.4;8;0,0386
E75C;J98.8;7;0,0338
E75C;J95.0;6;0,029
E75C;J70.0;5;0,0242
E75C;T17.9;5;0,0242
E75C;J98.1;4;0,0193
E75C;Z43.0;4;0,0193
E76C;J93.1;13;0,2889
E76C;S27.0;9;0,20
E76C;J93.8;6;0,1333
E76C;J93.9;4;0,0889
E77F;J18.0;60;0,262
E77F;J18.9;47;0,2052
E77F;J18.1;34;0,1485
E77F;J69.0;30;0,131
E77F;J18.8;18;0,0786
E77F;J15.8;8;0,0349
E77F;J15.0;6;0,0262
E77F;J12.1;4;0,0175
E77F;J86.9;4;0,0175
E77G;J69.0;10;0,5882
E77G;J18.1;4;0,2353
E77H;J18.0;45;0,8036
E77H;J18.9;4;0,0714
E77I;J18.0;497;0,325
E77I;J18.9;389;0,2544
E77I;J18.1;278;0,1818
E77I;J18.8;113;0,0739
E77I;J69.0;75;0,0491
E77I;J15.8;45;0,0294
E77I;J15.7;36;0,0235
E77I;J15.9;18;0,0118
E77I;J15.2;9;0,0059
E77I;J11.0;8;0,0052
E77I;J15.1;8;0,0052
E77I;J10.0;7;0,0046
E77I;J14;7;0,0046
E77I;J12.9;6;0,0039
E77I;J13;6;0,0039
E77I;J15.5;6;0,0039
E77I;J16.0;5;0,0033
E78Z;J96.11;18;0,72
F01C;I42.0;53;0,3354
F01C;I50.13;21;0,1329
F01C;I25.5;18;0,1139
F01C;Z45.01;18;0,1139
F01C;I50.01;10;0,0633
F01C;I50.14;10;0,0633
F01C;Z45.00;6;0,038
F01C;I44.7;4;0,0253
F01F;I25.5;16;0,3404
F01F;I47.2;5;0,1064
F01F;I42.0;4;0,0851
F01G;I25.5;34;0,3864
F01G;I42.0;19;0,2159
F01G;I50.13;10;0,1136
F01G;I47.2;4;0,0455
F02A;Z45.01;46;0,7302
F02A;Z45.00;11;0,1746
F02B;Z45.01;17;0,68
F02B;Z45.00;7;0,28
F08B;I70.24;13;0,3421
F08B;I70.21;7;0,1842
F08B;I70.22;5;0,1316
F08B;T82.8;5;0,1316
F08B;I70.23;4;0,1053
F08C;I70.24;6;0,50
F08D;I70.21;41;0,2752
F08D;I70.0;27;0,1812
F08D;I70.22;20;0,1342
F08D;I71.4;15;0,1007
F08D;I72.4;12;0,0805
F08D;T82.8;10;0,0671
F08D;I70.23;8;0,0537
F08D;I70.24;7;0,047
F08E;I70.21;130;0,5804
F08E;I70.22;29;0,1295
F08E;I70.23;22;0,0982
F08E;I70.24;12;0,0536
F08E;I72.4;12;0,0536
F08E;I70.0;7;0,0313
F08F;I70.21;59;0,602
F08F;I70.22;22;0,2245
F08F;I72.4;6;0,0612
F08F;T82.5;4;0,0408
F12B;I42.0;4;0,2857
F12E;I49.5;9;0,3214
F12E;I44.2;8;0,2857
F12F;I48.1;6;0,1935
F12F;R55;4;0,129
F12G;I49.5;205;0,3388
F12G;I44.2;143;0,2364
F12G;I44.1;100;0,1653
F12G;I48.0;16;0,0264
F12G;Z45.00;15;0,0248
F12G;R00.1;14;0,0231
F12G;I45.5;13;0,0215
F12G;T82.1;12;0,0198
F12G;I48.1;9;0,0149
F12G;I45.2;7;0,0116
F12G;I44.0;6;0,0099
F12G;I50.01;5;0,0083
F12G;I45.3;4;0,0066
F12G;I47.1;4;0,0066
F12G;I48.4;4;0,0066
F12G;I48.9;4;0,0066
F12G;I49.8;4;0,0066
F12G;R55;4;0,0066
F12H;R55;35;0,70
F12H;I48.0;4;0,08
F12I;I48.2;37;0,2701
F12I;I49.5;21;0,1533
F12I;I49.8;12;0,0876
F12I;I44.2;10;0,073
F12I;Z45.00;9;0,0657
F12I;I48.1;8;0,0584
F12I;I48.9;8;0,0584
F12I;I48.0;5;0,0365
F12I;R00.1;5;0,0365
F12I;I48.3;4;0,0292
F13A;I70.24;27;0,7105
F13A;E11.74;6;0,1579
F13C;I70.24;30;0,7692
F13C;I70.23;5;0,1282
F14A;I70.24;12;0,2857
F14A;T82.8;9;0,2143
F14A;I70.21;6;0,1429
F14B;I70.23;39;0,4105
F14B;I70.24;27;0,2842
F14B;T82.8;8;0,0842
F14B;I70.21;6;0,0632
F14B;E11.74;4;0,0421
F17A;Z45.00;70;0,7216
F17A;T82.1;6;0,0619
F17A;I44.1;5;0,0515
F17A;I49.5;5;0,0515
F17B;Z45.00;34;0,7556
F17B;T82.1;6;0,1333
F18C;T82.1;24;0,6857
F18C;Z45.01;5;0,1429
F18C;Z45.00;4;0,1143
F18D;Z45.00;15;0,3125
F18D;T82.1;14;0,2917
F18D;T82.8;6;0,125
F19C;I20.8;7;0,1892
F19C;I70.21;6;0,1622
F19C;I25.13;5;0,1351
F19C;I20.0;4;0,1081
F19D;I10.00;4;0,2667
F21A;I83.2;19;0,1939
F21A;I87.01;19;0,1939
F21A;I70.23;17;0,1735
F21A;E11.74;10;0,102
F21A;I83.0;9;0,0918
F21A;R02;7;0,0714
F21A;E11.75;5;0,051
F21A;I70.24;5;0,051
F21A;I87.2;4;0,0408
F21C;I83.2;45;0,3543
F21C;I70.23;20;0,1575
F21C;I70.24;15;0,1181
F21C;E11.74;11;0,0866
F21C;I87.01;6;0,0472
F21C;R02;6;0,0472
F21C;I83.0;4;0,0315
F24A;I21.4;7;0,4118
F24A;I21.0;5;0,2941
F24B;I21.4;115;0,4733
F24B;I21.1;47;0,1934
F24B;I21.0;39;0,1605
F24B;I20.8;9;0,037
F24B;I50.13;7;0,0288
F24B;I21.2;6;0,0247
F24B;I50.01;6;0,0247
F24B;I50.14;5;0,0206
F27B;E11.74;33;0,6735
F27B;E11.75;5;0,102
F27C;E11.74;128;0,6531
F27C;E11.75;25;0,1276
F27C;I70.24;10;0,051
F27C;E11.50;9;0,0459
F27C;I70.23;5;0,0255
F27C;E11.51;4;0,0204
F27C;E11.72;4;0,0204
F28A;I70.24;12;0,50
F28A;E11.74;4;0,1667
F28B;I70.24;13;0,3171
F28B;E11.75;9;0,2195
F28B;E11.74;8;0,1951
F28C;I70.24;16;0,5161
F28C;E11.74;8;0,2581
F39A;I83.9;357;0,7846
F39A;I83.1;54;0,1187
F39A;I83.2;33;0,0725
F39A;I83.0;11;0,0242
F39B;I83.9;1452;0,813
F39B;I83.1;279;0,1562
F39B;I83.0;40;0,0224
F39B;I80.0;6;0,0034
F39B;I87.2;5;0,0028
F41B;I21.4;170;0,8901
F41B;I21.0;12;0,0628
F41B;I21.1;4;0,0209
F41B;I21.9;4;0,0209
F43C;I50.14;6;0,2727
F43C;I21.0;4;0,1818
F43C;I50.01;4;0,1818
F49D;I50.14;23;0,1484
F49D;I21.4;17;0,1097
F49D;I25.13;10;0,0645
F49D;I50.13;10;0,0645
F49D;I20.0;8;0,0516
F49D;I48.0;8;0,0516
F49D;I20.8;7;0,0452
F49D;I47.1;7;0,0452
F49D;I50.01;7;0,0452
F49D;I42.0;6;0,0387
F49D;I48.1;6;0,0387
F49D;I47.2;5;0,0323
F49E;I50.13;160;0,3354
F49E;I50.14;125;0,2621
F49E;I50.01;113;0,2369
F49E;I47.2;46;0,0964
F49E;I42.88;20;0,0419
F49E;I49.0;4;0,0084
F49F;I48.1;99;0,3367
F49F;I48.0;52;0,1769
F49F;I48.9;46;0,1565
F49F;I20.8;17;0,0578
F49F;I25.13;10;0,034
F49F;I47.1;9;0,0306
F49F;I20.0;7;0,0238
F49F;I25.11;6;0,0204
F49F;I48.3;5;0,017
F49F;R55;5;0,017
F49F;I25.10;4;0,0136
F49F;I42.0;4;0,0136
F49F;I48.2;4;0,0136
F49G;I20.8;356;0,1534
F49G;I20.0;306;0,1318
F49G;I25.13;187;0,0806
F49G;R07.4;183;0,0788
F49G;I25.10;173;0,0745
F49G;I25.11;131;0,0564
F49G;I25.12;111;0,0478
F49G;R07.2;93;0,0401
F49G;I48.0;84;0,0362
F49G;I10.91;70;0,0302
F49G;I35.0;66;0,0284
F49G;I11.90;64;0,0276
F49G;I11.91;61;0,0263
F49G;I20.9;55;0,0237
F49G;R55;48;0,0207
F49G;I10.01;41;0,0177
F49G;R07.3;37;0,0159
F49G;I35.2;29;0,0125
F49G;I25.14;25;0,0108
F49G;I47.1;21;0,009
F49G;I34.0;18;0,0078
F49G;I25.19;17;0,0073
F49G;I48.9;17;0,0073
F49G;I49.3;14;0,006
F49G;I48.1;13;0,0056
F49G;I10.00;7;0,003
F49G;I25.5;6;0,0026
F49G;I35.1;6;0,0026
F49G;I48.2;6;0,0026
F49G;I20.1;5;0,0022
F49G;I34.1;5;0,0022
F49G;I44.7;5;0,0022
F49G;I48.3;5;0,0022
F49G;I25.15;4;0,0017
F49G;R00.0;4;0,0017
F50A;I48.0;222;0,5441
F50A;I48.1;127;0,3113
F50A;I47.1;23;0,0564
F50A;I48.4;11;0,027
F50A;I48.3;9;0,0221
F50A;I48.9;5;0,0123
F50B;I47.1;44;0,3929
F50B;I48.3;36;0,3214
F50B;I49.3;14;0,125
F50B;I47.2;8;0,0714
F50B;I48.4;5;0,0446
F50C;I45.6;5;0,50
F50C;I47.1;4;0,40
F50D;I48.3;133;0,47
F50D;I47.1;109;0,3852
F50D;I48.4;9;0,0318
F50D;I45.6;7;0,0247
F50D;I48.1;5;0,0177
F50D;I49.3;5;0,0177
F51B;I71.4;19;0,8261
F52A;I21.4;23;0,3966
F52A;I21.1;13;0,2241
F52A;I21.0;10;0,1724
F52B;I21.4;533;0,5262
F52B;I21.0;184;0,1816
F52B;I21.1;152;0,15
F52B;I50.13;38;0,0375
F52B;I21.2;37;0,0365
F52B;I50.14;24;0,0237
F52B;I50.01;16;0,0158
F52B;I47.2;11;0,0109
F52B;I21.9;5;0,0049
F56A;I20.0;4;0,40
F56A;I20.8;4;0,40
F56B;I20.0;160;0,303
F56B;I20.8;132;0,25
F56B;I25.13;96;0,1818
F56B;I25.12;76;0,1439
F56B;I25.11;22;0,0417
F56B;I20.9;14;0,0265
F56B;I25.14;6;0,0114
F56B;I48.9;4;0,0076
F58A;I20.8;5;0,1429
F58A;I21.4;5;0,1429
F58A;I25.13;5;0,1429
F58A;I20.0;4;0,1143
F58B;I20.0;731;0,3101
F58B;I20.8;662;0,2809
F58B;I25.13;341;0,1447
F58B;I25.12;296;0,1256
F58B;I25.11;200;0,0849
F58B;I20.9;41;0,0174
F58B;I25.14;13;0,0055
F58B;I25.16;12;0,0051
F58B;I25.15;8;0,0034
F58B;I48.0;5;0,0021
F58B;I48.1;5;0,0021
F58B;I11.91;4;0,0017
F58B;I25.5;4;0,0017
F59A;I70.21;12;0,20
F59A;E11.74;11;0,1833
F59A;I70.23;7;0,1167
F59A;I70.24;6;0,10
F59A;I74.3;5;0,0833
F59A;I70.22;4;0,0667
F59B;I70.21;118;0,2837
F59B;I70.24;74;0,1779
F59B;I70.22;59;0,1418
F59B;Q27.4;56;0,1346
F59B;I74.3;28;0,0673
F59B;E11.74;20;0,0481
F59B;E11.50;10;0,024
F59B;T82.8;6;0,0144
F59B;I74.5;5;0,012
F59B;Q27.3;5;0,012
F59B;T82.5;5;0,012
F59B;I70.23;4;0,0096
F59C;I70.21;201;0,6262
F59C;I70.22;22;0,0685
F59C;I70.23;18;0,0561
F59C;T82.5;12;0,0374
F59C;I20.8;10;0,0312
F59C;E11.50;9;0,028
F59C;I77.1;7;0,0218
F59C;T82.4;6;0,0187
F59C;I70.25;5;0,0156
F59C;T82.8;4;0,0125
F59D;I70.21;852;0,6584
F59D;I70.22;106;0,0819
F59D;I70.23;84;0,0649
F59D;E11.50;46;0,0355
F59D;I70.1;32;0,0247
F59D;E11.74;26;0,0201
F59D;I20.8;16;0,0124
F59D;I70.0;15;0,0116
F59D;I70.20;15;0,0116
F59D;I20.0;13;0,01
F59D;I25.11;12;0,0093
F59D;I25.13;11;0,0085
F59D;I25.12;6;0,0046
F59D;I25.19;5;0,0039
F59D;I70.8;4;0,0031
F60A;I21.4;33;0,7674
F60A;I21.9;4;0,093
F60B;I21.4;140;0,8235
F60B;I21.0;9;0,0529
F60B;I21.1;7;0,0412
F60B;I21.9;6;0,0353
F60B;I21.2;5;0,0294
F61B;I33.0;14;0,5385
F61B;I33.9;7;0,2692
F61B;I38;5;0,1923
F62A;I50.14;29;0,58
F62A;I50.01;14;0,28
F62A;I50.13;4;0,08
F62B;I50.01;1272;0,3448
F62B;I50.14;1013;0,2746
F62B;I50.13;920;0,2494
F62B;I50.9;167;0,0453
F62B;I50.12;108;0,0293
F62B;I11.01;69;0,0187
F62B;I50.00;50;0,0136
F62B;I11.00;47;0,0127
F62B;I50.19;16;0,0043
F62B;I13.20;14;0,0038
F62B;I13.21;4;0,0011
F62B;J81;4;0,0011
F63A;I80.28;4;0,6667
F63B;I80.28;223;0,6408
F63B;I80.20;35;0,1006
F63B;I80.1;28;0,0805
F63B;I80.0;27;0,0776
F63B;I80.3;19;0,0546
F63B;I80.81;8;0,023
F63B;I82.9;4;0,0115
F64Z;I83.2;62;0,6813
F64Z;I83.0;29;0,3187
F65A;I70.23;8;0,4211
F65A;I70.24;6;0,3158
F65B;I70.21;156;0,2176
F65B;I70.23;132;0,1841
F65B;I70.22;121;0,1688
F65B;I70.24;68;0,0948
F65B;I83.1;39;0,0544
F65B;I87.2;29;0,0404
F65B;I70.20;17;0,0237
F65B;I74.3;15;0,0209
F65B;E11.50;12;0,0167
F65B;I87.01;12;0,0167
F65B;I71.2;11;0,0153
F65B;I97.8;10;0,0139
F65B;R02;10;0,0139
F65B;I86.8;9;0,0126
F65B;I87.00;9;0,0126
F65B;I83.9;7;0,0098
F65B;I70.0;6;0,0084
F65B;I71.4;6;0,0084
F65B;I71.6;5;0,007
F65B;I73.9;5;0,007
F65B;I78.0;5;0,007
F65B;E11.51;4;0,0056
F65B;I72.4;4;0,0056
F66A;I25.13;5;0,5556
F66B;I25.13;88;0,3929
F66B;I25.11;40;0,1786
F66B;I25.12;34;0,1518
F66B;I25.10;17;0,0759
F66B;I25.9;13;0,058
F66B;I51.7;10;0,0446
F66B;I25.19;7;0,0313
F66B;I25.5;5;0,0223
F66B;I25.14;4;0,0179
F67A;I10.01;7;0,7778
F67B;I10.01;45;0,6164
F67B;I10.91;14;0,1918
F67B;I11.91;6;0,0822
F67C;I10.90;5;1,00
F67D;I10.01;891;0,5186
F67D;I10.91;500;0,291
F67D;I11.91;196;0,1141
F67D;I10.90;44;0,0256
F67D;I10.00;36;0,021
F67D;I11.90;19;0,0111
F67D;I10.11;18;0,0105
F67D;I10.10;4;0,0023
